28, 2697, 3, 1
29, 2721, 3, 1
30, 2710, 3, 1
31, 2706, 3, 1
32, 2713, 3, 1
33, 2682, 3, 1
34, 2716, 3, 1
35, 2714, 3, 1
36, 2685, 3, 1
37, 2700, 3, 1
38, 2681, 3, 1
39, 2715, 3, 1
40, 2723, 3, 1
41, 2695, 3, 1
42, 2688, 3, 1
43, 2683, 3, 1
44, 2720, 3, 1
45, 2733, 3, 1
46, 2703, 3, 1
47, 2682, 3, 1
48, 2687, 3, 1
49, 2684, 3, 1
50, 2687, 3, 1
51, 2679, 3, 1
52, 2702, 3, 1
53, 2704, 3, 1
54, 2716, 3, 1
55, 2718, 3, 1
56, 2718, 3, 1
57, 2706, 3, 1
58, 2698, 3, 1
59, 2714, 3, 1
60, 2728, 3, 1
61, 2730, 3, 1
62, 2700, 3, 1
63, 2690, 3, 1
64, 2688, 3, 1
65, 2711, 3, 1
66, 2692, 3, 1
67, 2721, 3, 1
68, 2712, 3, 1
69, 2714, 3, 1
70, 2700, 3, 1
71, 2718, 3, 1
72, 2707, 3, 1
73, 2719, 3, 1
74, 2692, 3, 1
75, 2731, 3, 1
76, 2705, 3, 0
77, 2685, 3, 0
78, 2731, 3, 0
79, 2715, 3, 0
80, 2733, 3, 0
81, 2707, 3, 0
82, 2692, 3, 0
83, 2717, 3, 0
84, 2714, 3, 0
85, 2689, 3, 0
86, 2734, 3, 0
87, 2681, 3, 0
88, 2685, 3, 0
89, 2734, 3, 0
90, 2717, 3, 0
91, 2690, 3, 0
92, 2731, 3, 0
93, 2705, 3, 0
94, 2707, 3, 0
95, 2722, 3, 0
96, 2733, 3, 0
97, 2697, 3, 0
98, 2717, 3, 0
99, 2685, 3, 0
100, 2727, 3, 0
101, 2731, 3, 0
102, 2710, 3, 0
103, 2698, 3, 0
104, 2709, 3, 0
105, 2684, 3, 0
106, 2715, 3, 0
107, 2695, 3, 0
108, 2685, 3, 0
109, 2702, 3, 0
110, 2728, 3, 0
111, 2701, 3, 0
112, 2705, 3, 0
113, 2692, 3, 0
114, 2718, 3, 0
115, 2724, 3, 0
116, 2693, 3, 0
117, 2701, 3, 0
118, 2705, 3, 0
119, 2685, 3, 0
120, 2726, 3, 0
121, 2718, 3, 0
122, 2688, 3, 0
123, 2688, 3, 0
124, 2722, 3, 0
125, 2687, 3, 0
126, 2716, 3, 0
127, 2684, 3, 0
128, 2693, 3, 0
129, 2691, 3, 0
130, 2712, 3, 0
131, 2721, 3, 0
132, 2681, 3, 0
133, 2698, 3, 0
134, 2686, 3, 0
135, 2731, 3, 0
136, 2723, 3, 0
137, 2701, 3, 0
138, 2686, 3, 0
139, 2697, 3, 0
140, 2686, 3, 0
141, 2682, 3, 0
142, 2695, 3, 0
143, 2690, 3, 0
144, 2693, 3, 0
145, 2729, 3, 0
146, 2683, 3, 0
147, 2708, 3, 0
148, 2728, 3, 0
149, 2679, 3, 0
150, 2718, 3, 0
151, 2693, 3, 1
152, 2687, 3, 1
153, 2721, 3, 1
154, 2721, 3, 1
155, 2702, 3, 1
156, 2698, 3, 1
157, 2699, 3, 1
158, 2723, 3, 1
159, 2729, 3, 1
160, 2719, 3, 1
161, 2697, 3, 1
162, 2683, 3, 1
163, 2712, 3, 1
164, 2707, 3, 1
165, 2679, 3, 1
166, 2692, 3, 1
167, 2723, 3, 1
168, 2682, 3, 1
169, 2704, 3, 1
170, 2692, 3, 1
171, 2716, 3, 1
172, 2714, 3, 1
173, 2687, 3, 1
174, 2678, 3, 1
175, 2686, 3, 1
176, 2696, 3, 1
177, 2732, 3, 1
178, 2688, 3, 1
179, 2693, 3, 1
180, 2703, 3, 1
181, 2695, 3, 1
182, 2689, 3, 1
183, 2706, 3, 1
184, 2697, 3, 1
185, 2728, 3, 1
186, 2715, 3, 1
