14917, 58.122, -6.12498
14918, 58.304, -6.12643
14919, 58.183, -6.12546
14920, 58.122, -6.12498
14921, 58.223, -6.12578
14922, 58.142, -6.12514
14923, 58. 62, -6.12482
14924, 58.404, -6.12643
14925, 58.  1, -6.12562
14926, 58.203, -6.12610
14927, 58.163, -6.12578
14928, 58.283, -6.12659
14929, 58.344, -6.12546
14930, 58.122, -6.12514
14931, 58.102, -6.12739
14932, 58.243, -6.12417
14933, 58.142, -6.12562
14934, 58.304, -6.12578
14935, 58.243, -6.12465
14936, 58.142, -6.12627
14937, 58.263, -6.12627
14938, 58.364, -6.12691
14939, 58. 21, -6.12498
14940, 58.283, -6.12723
14941, 58.183, -6.12546
14942, 58.424, -6.12659
14943, 58.102, -6.12530
14944, 58.304, -6.12643
14945, 58.183, -6.12594
14946, 58.243, -6.12578
14947, 58.263, -6.12691
14948, 58.243, -6.12594
14949, 58.485, -6.12788
14950, 58.203, -6.12562
14951, 58. 21, -6.12417
14952, 58.203, -6.12562
14953, 58.223, -6.12578
14954, 58.263, -6.12610
14955, 58.243, -6.12594
14956, 58.163, -6.12530
14957, 58.304, -6.12643
14958, 58.505, -6.12804
14959, 58.304, -6.12643
14960, 58.384, -6.12707
14961, 58.384, -6.12707
14962, 58.183, -6.12546
14963, 58.263, -6.12610
14964, 58.122, -6.12498
14965, 58.163, -6.12530
14966, 58.283, -6.12627
14967, 58.  1, -6.12401
14968, 58. 42, -6.12433
14969, 57.981, -5.10587
14970, 58.203, -6.12562
14971, 58.364, -6.12691
14972, 58.203, -6.12562
14973, 58.263, -6.12610
14974, 58.223, -6.12578
14975, 58.183, -6.12546
14976, 58.304, -6.12643
14977, 58.183, -6.12546
14978, 58.283, -6.12627
14979, 58.283, -6.12627
14980, 58.263, -6.12610
14981, 58. 82, -6.12465
14982, 58. 82, -6.12465
14983, 58. 82, -6.12465
14984, 58.243, -6.12594
14985, 58.304, -6.12643
14986, 58.304, -6.12643
14987, 58.263, -6.12610
14988, 58.283, -6.12627
14989, 58.163, -6.12530
14990, 58.243, -6.12594
14991, 58.424, -6.12739
14992, 57.880, -5.10516
14993, 58. 62, -6.12449
14994, 58.384, -6.12707
14995, 58.324, -6.12659
14996, 58.223, -6.12578
14997, 58.404, -6.12723
14998, 58.223, -6.12578
14999, 58.142, -6.12514
15000, 58.344, -6.12675
15001, 58.203, -6.12562
15002, 58.525, -6.12820
15003, 58.223, -6.12578
15004, 58.283, -6.12627
15005, 58.283, -6.12562
15006, 58.344, -6.12675
15007, 58.142, -6.12514
15008, 58.122, -6.12659
15009, 58. 82, -6.12465
15010, 58.485, -6.12788
15011, 58.223, -6.12578
15012, 58.344, -6.12788
15013, 58. 42, -6.12578
15014, 58. 21, -6.12675
15015, 58.344, -6.12465
15016, 58.102, -6.12578
15017, 58.445, -6.12691
15018, 58.263, -6.12562
15019, 58.223, -6.12498
15020, 58. 62, -6.12739
15021, 58.163, -6.12627
15022, 58.163, -6.12594
15023, 58.163, -6.12610
15024, 58. 82, -6.12594
15025, 58. 82, -6.12578
15026, 58.263, -6.12433
15027, 58.183, -5.10544
15028, 58.142, -6.12707
15029, 58.283, -6.12578
15030, 58.142, -6.12530
15031, 58. 82, -5.10544
15032, 58.163, -6.12498
15033, 58.364, -6.12482
15034, 58.223, -6.12739
15035, 58.283, -6.12498
15036, 58.283, -6.12627
15037, 58.142, -6.12514
15038, 58.122, -6.12498
15039, 58.364, -6.12691
15040, 58.364, -6.12691
15041, 58.203, -6.12562
15042, 58.283, -6.12627
15043, 58. 62, -6.12449
15044, 58.203, -6.12562
15045, 58.324, -6.12659
15046, 58.263, -6.12610
15047, 57.981, -5.10587
15048, 58.263, -6.12610
15049, 58.384, -6.12707
15050, 58.324, -6.12659
15051, 58.283, -6.12627
15052, 58.304, -6.12643
15053, 58.324, -6.12659
15054, 58.485, -6.12788
15055, 58.163, -6.12530
15056, 58. 42, -6.12433
15057, 58.424, -6.12739
15058, 58. 42, -6.12433
15059, 58. 62, -6.12449
15060, 58.424, -6.12739
15061, 58.223, -6.12578
15062, 58.445, -6.12756
15063, 58.263, -6.12610
15064, 58.304, -6.12643
15065, 58.364, -6.12691
15066, 58. 62, -6.12449
15067, 58.  1, -6.12401
15068, 58.243, -6.12594
15069, 58. 82, -6.12465
15070, 58.163, -6.12530
15071, 58.344, -6.12675
15072, 58. 82, -6.12498
15073, 58. 21, -6.12417
15074, 58.183, -6.12546
15075, 58.304, -6.12610
15076, 58.384, -6.12707
15077, 58.122, -6.12498
15078, 58.263, -6.12482
15079, 58.243, -6.12594
15080, 58.223, -6.12578
15081, 58. 82, -6.12465
15082, 58.364, -6.12691
15083, 58.243, -6.12594
15084, 58.183, -6.12546
15085, 58.304, -6.12643
15086, 58.424, -6.12739
15087, 58.283, -6.12627
15088, 58.344, -6.12675
15089, 58.263, -6.12610
15090, 58.324, -6.12659
15091, 58.183, -6.12546
15092, 58.163, -6.12530
15093, 58.304, -6.12643
15094, 58.243, -6.12594
15095, 58.102, -6.12482
15096, 58.122, -6.12530
15097, 58.223, -6.12691
15098, 58.183, -6.12594
15099, 58. 21, -6.12659
15100, 58.304, -6.12562
15101, 58.586, -6.12868
15102, 58.102, -6.12530
15103, 58.223, -6.12739
15104, 57.820, -5.10474
15105, 58.324, -6.12530
15106, 58.142, -6.12756
15107, 58.364, -6.12691
15108, 58.263, -6.12594
15109, 58.203, -6.12659
15110, 58.263, -6.12610
15111, 58.203, -6.12514
15112, 58.304, -6.12610
15113, 58.263, -6.12514
15114, 57.961, -6.12707
15115, 58.142, -6.12465
15116, 58.183, -6.12627
15117, 58.183, -6.12659
15118, 58.263, -6.12482
15119, 57.961, -5.10573
15120, 58.364, -6.12691
15121, 58. 42, -6.12433
15122, 58.142, -6.12514
15123, 58. 42, -6.12433
15124, 58.243, -6.12594
15125, 58. 42, -6.12433
15126, 58. 82, -6.12465
15127, 58. 82, -6.12465
15128, 58.243, -6.12594
15129, 57.961, -5.10573
15130, 58.102, -6.12482
15131, 58.283, -6.12627
15132, 58.142, -6.12514
15133, 58.183, -6.12546
15134, 58.223, -6.12578
15135, 58.142, -6.12514
15136, 58.243, -6.12594
15137, 58.203, -6.12562
15138, 58.324, -6.12659
15139, 58.283, -6.12627
15140, 58.203, -6.12562
15141, 58.283, -6.12627
15142, 58.243, -6.12594
15143, 58.243, -6.12594
15144, 58.243, -6.12594
15145, 58.163, -6.12530
15146, 58.183, -6.12546
15147, 58. 82, -6.12465
15148, 58.263, -6.12610
15149, 58.384, -6.12707
15150, 58.243, -6.12594
15151, 58.424, -6.12739
15152, 58.102, -6.12482
15153, 58.142, -6.12514
15154, 58.324, -6.12659
15155, 58.163, -6.12530
15156, 58. 62, -6.12449
15157, 58.304, -6.12643
15158, 58.122, -6.12498
15159, 58.223, -6.12578
15160, 58.263, -6.12610
15161, 58.223, -6.12578
15162, 58.283, -6.12627
15163, 58.304, -6.12643
15164, 58.163, -6.12530
15165, 58.142, -6.12514
15166, 58.102, -6.12482
15167, 58. 21, -6.12417
15168, 58.263, -6.12610
15169, 58.304, -6.12643
15170, 58.122, -6.12498
15171, 58. 82, -6.12578
15172, 58.142, -6.12514
15173, 58.344, -6.12675
15174, 58.203, -6.12659
15175, 58.344, -6.12675
15176, 58.183, -6.12546
15177, 58.183, -6.12659
15178, 58.304, -6.12643
15179, 58.283, -6.12627
15180, 58.102, -6.12482
15181, 57.941, -5.10558
15182, 57.981, -5.10587
15183, 58.163, -6.12514
15184, 58.304, -6.12659
15185, 58.304, -6.12514
15186, 58.203, -6.12562
15187, 58.304, -6.12659
15188, 58.203, -6.12449
15189, 58.344, -6.12772
15190, 58.404, -6.12594
15191, 58. 62, -6.12643
15192, 58.142, -6.12739
15193, 58.324, -6.12610
15194, 58.163, -6.12643
15195, 58. 62, -6.12627
15196, 58.102, -6.12465
15197, 57.921, -6.12643
15198, 58.223, -6.12659
15199, 58.223, -6.12578
15200, 58.263, -6.12546
15201, 57.981, -6.12610
15202, 58.263, -6.12465
15203, 58.203, -6.12562
15204, 57.961, -6.12546
15205, 58.283, -6.12514
15206, 58.283, -6.12627
15207, 58. 62, -6.12514
15208, 58.243, -6.12594
15209, 58.263, -6.12610
15210, 58.344, -6.12675
15211, 58.203, -6.12562
15212, 58.384, -6.12707
15213, 58.163, -6.12530
15214, 58.263, -6.12610
15215, 58.445, -6.12756
15216, 57.981, -5.10587
15217, 58.263, -6.12610
15218, 58. 82, -6.12465
15219, 58.344, -6.12675
15220, 58.344, -6.12675
15221, 57.961, -5.10573
15222, 58.183, -6.12546
15223, 58.163, -6.12530
15224, 58.384, -6.12707
15225, 58.183, -6.12546
15226, 58.364, -6.12691
15227, 58.102, -6.12482
15228, 58.163, -6.12530
15229, 58. 42, -6.12433
15230, 58.102, -6.12482
15231, 58.163, -6.12530
15232, 58. 42, -6.12433
15233, 58.243, -6.12594
15234, 58.243, -6.12594
15235, 58.102, -6.12482
15236, 58.304, -6.12643
15237, 58.324, -6.12659
15238, 58.445, -6.12756
15239, 58.304, -6.12643
15240, 58.344, -6.12675
15241, 58.122, -6.12498
15242, 58.183, -6.12546
15243, 58.445, -6.12756
15244, 58.122, -6.12498
15245, 58.384, -6.12707
15246, 58.565, -6.12852
15247, 58.424, -6.12739
15248, 58.283, -6.12627
15249, 58.203, -6.12562
15250, 58. 42, -6.12433
15251, 58.263, -6.12610
15252, 58.243, -6.12594
15253, 58.163, -6.12530
15254, 58. 42, -6.12433
15255, 58.183, -6.12546
15256, 58. 82, -6.12465
15257, 58.223, -6.12578
15258, 58.304, -6.12643
15259, 58.  1, -6.12401
15260, 58.223, -6.12578
15261, 58.304, -6.12643
15262, 58.223, -6.12578
15263, 58.424, -6.12739
15264, 58.243, -6.12594
15265, 58.163, -6.12530
15266, 58.243, -6.12594
15267, 58.163, -6.12530
15268, 58.243, -6.12594
15269, 58.324, -6.12659
15270, 58.344, -6.12546
15271, 58.263, -6.12707
15272, 58. 62, -6.12514
15273, 58.283, -6.12627
15274, 58.263, -6.12562
15275, 58.364, -6.12643
15276, 58.404, -6.12723
15277, 58.525, -6.12498
15278, 57.981, -6.12578
15279, 58.122, -5.10587
15280, 58.183, -6.12417
15281, 58.223, -6.12482
15282, 58.505, -6.12594
15283, 58.102, -6.12627
15284, 58. 62, -6.12530
15285, 58.384, -6.12610
15286, 58.223, -6.12578
15287, 58.102, -6.12594
15288, 58.102, -6.12659
15289, 58.223, -6.12498
15290, 58.424, -6.12449
15291, 58. 21, -6.12594
15292, 58. 21, -6.12594
15293, 58.324, -6.12627
15294, 58.163, -6.12691
15295, 58.263, -6.12610
15296, 58.102, -6.12482
15297, 58.324, -6.12659
15298, 58.122, -6.12498
15299, 58.122, -6.12498
15300, 58.243, -6.12594
15301, 58.263, -6.12610
15302, 58.  1, -6.12401
15303, 58.304, -6.12643
15304, 58.183, -6.12546
15305, 58.364, -6.12691
15306, 58.183, -6.12546
15307, 58.163, -6.12530
15308, 58.203, -6.12562
15309, 58.223, -6.12578
15310, 58.324, -6.12659
15311, 58.243, -6.12594
15312, 58.324, -6.12659
15313, 58.263, -6.12610
15314, 58. 42, -6.12433
15315, 58.203, -6.12562
15316, 58.263, -6.12610
15317, 58.243, -6.12594
15318, 58.384, -6.12707
15319, 58.283, -6.12627
15320, 58.344, -6.12675
15321, 58.283, -6.12627
15322, 58. 62, -6.12449
15323, 58.465, -6.12772
15324, 58.424, -6.12739
15325, 58.223, -6.12578
15326, 58.223, -6.12578
15327, 58.223, -6.12578
15328, 58.283, -6.12627
15329, 58.102, -6.12482
15330, 58.384, -6.12707
15331, 58. 21, -6.12417
15332, 58.243, -6.12594
15333, 58.243, -6.12594
15334, 58.545, -6.12562
15335, 58.163, -6.12530
15336, 58.283, -6.12627
15337, 58.223, -6.12546
15338, 58. 42, -6.12433
15339, 58.163, -6.12530
15340, 58.384, -6.12562
15341, 58.122, -6.12498
15342, 58.163, -6.12530
15343, 58.283, -6.12594
15344, 58.424, -6.12739
15345, 58.163, -6.12530
15346, 58.243, -6.12594
15347, 58.344, -6.12675
15348, 58.142, -6.12514
15349, 58.424, -6.12739
15350, 58.263, -6.12610
15351, 58.304, -6.12643
15352, 58.324, -6.12659
15353, 58.203, -5.10530
15354, 58.324, -6.12546
15355, 58.283, -6.12546
15356, 58.243, -6.12627
15357, 58.  1, -6.12417
15358, 58.203, -6.12546
15359, 58.283, -6.12433
15360, 58.324, -6.12465
15361, 58. 42, -6.12610
15362, 58. 82, -6.12627
15363, 58.344, -6.12578
15364, 58.304, -6.12562
15365, 58.122, -6.12610
15366, 58.304, -6.12643
15367, 58.243, -6.12756
15368, 58.364, -6.12530
15369, 58.163, -6.12530
15370, 58.263, -6.12546
15371, 58.142, -6.12610
15372, 58.183, -6.12546
15373, 58.163, -6.12578
15374, 58.324, -6.12594
15375, 58.243, -6.12594
15376, 58.223, -6.12417
15377, 58.203, -6.12562
15378, 58.223, -6.12578
15379, 58.102, -6.12482
15380, 58.223, -6.12578
15381, 58.183, -6.12546
15382, 58.384, -6.12707
15383, 58.203, -6.12562
15384, 58.283, -6.12627
15385, 58.243, -6.12594
15386, 58.203, -6.12562
15387, 58.525, -6.12820
15388, 58. 62, -6.12449
15389, 58.424, -6.12739
15390, 58.183, -6.12546
15391, 58.203, -6.12562
15392, 58.142, -6.12514
15393, 58.223, -6.12578
15394, 58.183, -6.12546
15395, 58.424, -6.12739
15396, 58.223, -6.12578
15397, 58.  1, -6.12401
15398, 58.243, -6.12594
15399, 58.304, -6.12643
15400, 58.283, -6.12627
15401, 58.344, -6.12675
15402, 58.223, -6.12578
15403, 58.344, -6.12675
15404, 58.122, -6.12498
15405, 57.961, -5.10573
15406, 58.183, -6.12546
15407, 58.183, -6.12546
15408, 58.324, -6.12659
15409, 58.263, -6.12610
15410, 58.263, -6.12610
15411, 57.901, -5.10530
15412, 58.243, -6.12594
15413, 58.324, -6.12659
15414, 58.203, -6.12562
15415, 58.243, -6.12594
15416, 58.384, -6.12707
15417, 58.142, -6.12514
15418, 58.223, -6.12578
15419, 58.324, -6.12659
15420, 58.364, -6.12691
15421, 58.223, -6.12578
15422, 58.223, -6.12578
15423, 58.163, -6.12530
15424, 58.263, -6.12610
15425, 58.183, -6.12546
15426, 58.223, -6.12578
15427, 58.183, -6.12546
15428, 58. 62, -6.12449
15429, 58.324, -6.12659
15430, 58.364, -6.12691
15431, 58.203, -6.12562
15432, 58.  1, -6.12401
15433, 58.122, -6.12482
15434, 58.283, -6.12627
15435, 58. 62, -6.12449
15436, 57.961, -5.10573
15437, 58.465, -6.12578
15438, 58.243, -6.12594
15439, 58.183, -6.12546
15440, 58.404, -6.12449
15441, 58.203, -6.12482
15442, 58.122, -6.12514
15443, 58.223, -5.10587
15444, 58.384, -6.12498
15445, 58.324, -6.12530
15446, 58.344, -5.10558
15447, 58. 62, -6.12707
15448, 58.304, -6.12562
15449, 58.304, -6.12530
15450, 58.183, -6.12514
15451, 58.324, -6.12514
15452, 58.203, -6.12433
15453, 58.304, -6.12739
15454, 58.263, -6.12514
15455, 58. 42, -6.12594
15456, 58.203, -6.12627
15457, 58.304, -6.12562
15458, 58.283, -6.12594
15459, 58.304, -6.12643
15460, 58.122, -6.12498
15461, 58.183, -6.12546
15462, 58. 21, -6.12417
15463, 58.263, -6.12610
15464, 58.183, -6.12546
15465, 58.263, -6.12610
15466, 58.263, -6.12610
15467, 58.283, -6.12627
15468, 58.283, -6.12627
15469, 58.263, -6.12610
15470, 58.424, -6.12739
15471, 58.163, -6.12530
15472, 58.243, -6.12594
15473, 58.263, -6.12610
15474, 58.183, -6.12546
15475, 58.163, -6.12530
15476, 58.324, -6.12659
15477, 58.223, -6.12578
15478, 58.223, -6.12578
15479, 58. 62, -6.12449
15480, 58.142, -6.12514
15481, 58.183, -6.12546
15482, 58.223, -6.12578
15483, 58.283, -6.12627
15484, 58.183, -6.12546
15485, 58.445, -6.12756
15486, 58.445, -6.12756
15487, 58.324, -6.12659
15488, 58.465, -6.12772
15489, 57.981, -5.10587
15490, 58.183, -6.12546
15491, 58.183, -6.12546
15492, 58.263, -6.12610
15493, 58.324, -6.12659
15494, 58.102, -6.12482
15495, 58.384, -6.12707
15496, 58.344, -6.12675
15497, 58.102, -6.12659
15498, 58.364, -6.12691
15499, 58.283, -6.12627
15500, 58.324, -6.12610
15501, 58. 42, -6.12433
15502, 58.263, -6.12610
15503, 58.243, -6.12562
15504, 58.142, -6.12514
15505, 58.163, -6.12530
15506, 58.263, -6.12578
15507, 58.324, -6.12659
15508, 58.122, -6.12498
15509, 58. 82, -6.12465
15510, 58.283, -6.12627
15511, 58.344, -6.12675
15512, 58.203, -6.12562
15513, 58.163, -6.12530
15514, 58. 82, -6.12465
15515, 58.102, -6.12482
15516, 58.344, -6.12675
15517, 58.163, -6.12530
15518, 58.243, -6.12594
15519, 58.122, -6.12691
15520, 58.424, -6.12498
15521, 58.203, -6.12562
15522, 58.364, -6.12723
15523, 58.163, -6.12594
15524, 58.243, -6.12691
15525, 58.183, -6.12610
15526, 58.304, -6.12498
15527, 58.183, -6.12659
15528, 58.102, -6.12546
15529, 58.445, -6.12756
15530, 57.820, -6.12498
15531, 58.243, -6.12627
15532, 58.263, -6.12610
15533, 58.102, -6.12691
15534, 58.183, -6.12546
15535, 58.163, -6.12530
15536, 58. 21, -6.12691
15537, 58.283, -6.12449
15538, 58.364, -6.12691
15539, 58.163, -6.12610
15540, 58.344, -6.12659
15541, 58.324, -6.12643
15542, 58.324, -5.10587
15543, 58.465, -6.12610
15544, 58.203, -6.12562
15545, 58.283, -6.12627
15546, 58.283, -6.12627
15547, 58. 62, -6.12449
