163, 59.714, 47
164, 58.948, 24
165, 59.956, 50
166, 59.291, 32
167, 60.36, 44
168, 59.271, 37
169, 59.190, 26
170, 61.184, 49
171, 59.895, 59
172, 59.915, 45
173, 59.633, 28
174, 59.291, 26
175, 58.968, 32
176, 59.412, 28
177, 59.673, 33
178, 59.794, 39
179, 59.734, 41
180, 59.492, 48
181, 61.346, 25
182, 59.794, 53
183, 59.532, 37
184, 59.653, 30
185, 59.613, 45
186, 59.895, 52
187, 59.875, 52
188, 59.694, 40
189, 59.714, 46
190, 59.996, 45
191, 59.351, 16
192, 59.371, 31
193, 59.613, 46
194, 59.815, 52
195, 59.673, 30
196, 59.331, 43
197, 59.291, 24
198, 59.391, 27
199, 59.573, 29
200, 59.271, 30
201, 59.875, 42
202, 58.888, 31
203, 59.915, 38
204, 59.291, 24
205, 59.714, 41
206, 59.250, 38
207, 59.553, 30
208, 59.311, 27
209, 59.472, 33
210, 59.653, 44
211, 59.714, 49
212, 59.492, 25
213, 59.412, 43
214, 59.573, 38
215, 59.815, 49
216, 59.432, 32
217, 59.452, 25
218, 59.694, 40
219, 59.190, 20
220, 59.613, 43
221, 59.956, 47
222, 59.351, 35
223, 59.472, 43
224, 59.774, 42
225, 59.734, 49
226, 59.452, 27
227, 59.633, 34
228, 59.492, 41
229, 59.794, 18
230, 59.875, 44
231, 59.694, 41
232, 59.573, 37
233, 59.532, 40
234, 59.351, 36
235, 59.754, 40
236, 59.190, 24
237, 59.271, 28
238, 59.391, 18
239, 59.371, 25
240, 59.512, 42
241, 59.351, 29
242, 59.714, 48
243, 59.673, 46
244, 59.532, 30
245, 59.734, 42
246, 59.553, 41
247, 59.190, 24
248, 59.512, 29
249, 59.553, 45
250, 59.714, 43
251, 59.714, 41
252, 59.452, 31
253, 59.573, 42
254, 59.653, 42
255, 59.311, 29
256, 59.331, 33
257, 59.613, 41
258, 59.815, 51
259, 59.794, 56
260, 59.492, 37
261, 59.815, 52
262, 59.613, 36
263, 59.714, 47
264, 59.492, 46
265, 59.250, 29
266, 59.472, 40
267, 59.714, 29
268, 59.412, 25
269, 59.391, 38
270, 59.351, 27
271, 59.835, 44
272, 59.432, 31
273, 60.137, 45
274, 59.371, 36
275, 59.653, 45
276, 59.653, 41
277, 59.311, 26
278, 59.673, 40
279, 59.331, 28
280, 59.391, 25
281, 59.794, 22
282, 59.351, 26
283, 59.412, 24
284, 60.97, 48
285, 59.492, 35
286, 59.472, 22
287, 59.835, 47
288, 59.512, 27
289, 59.391, 30
290, 59.855, 48
291, 59.593, 42
292, 59.673, 28
293, 59.673, 45
294, 59.391, 26
295, 59.492, 36
296, 59.815, 48
297, 59.794, 48
298, 59.815, 51
299, 59.815, 56
300, 59.573, 51
301, 59.694, 51
302, 59.351, 35
303, 59.311, 26
304, 59.512, 39
305, 59.291, 35
306, 59.754, 53
307, 59.271, 23
308, 59.633, 43
309, 59.734, 46
310, 59.492, 30
311, 59.432, 42
312, 59.532, 40
313, 59.835, 50
314, 59.311, 28
315, 59.351, 23
316, 59.311, 22
317, 59.291, 30
318, 59.694, 34
319, 59.371, 33
320, 59.250, 41
321, 59.311, 22
322, 59.835, 45
323, 59.432, 24
324, 59.452, 25
325, 59.613, 33
326, 59.432, 22
327, 59.673, 38
328, 59.492, 31
329, 59.673, 45
330, 59.895, 45
331, 59.391, 32
332, 59.855, 51
333, 59.351, 48
334, 60.217, 45
335, 59.714, 52
336, 59.351, 32
337, 59.371, 28
338, 59.673, 50
339, 59.412, 40
340, 59.714, 47
341, 59.311, 26
342, 59.855, 44
343, 59.311, 32
344, 59.633, 39
345, 59.391, 21
346, 59.653, 63
347, 59.835, 39
348, 59.210, 46
349, 59.351, 44
350, 59.593, 49
351, 59.613, 40
352, 59.331, 36
353, 59.573, 42
354, 59.311, 34
355, 59.492, 30
356, 59.714, 50
357, 59.391, 23
358, 59.412, 29
359, 59.553, 38
360, 59.291, 33
361, 59.653, 37
362, 59.291, 26
363, 59.794, 49
364, 59.673, 41
365, 59.351, 23
366, 59.613, 57
367, 59.391, 25
368, 59.391, 22
369, 59.391, 38
370, 59.432, 23
371, 59.553, 31
372, 59.875, 49
373, 59.613, 42
374, 59.653, 46
375, 59.855, 41
376, 59.875, 46
377, 59.815, 50
378, 59.714, 34
379, 59.895, 45
380, 59.815, 54
381, 59.512, 37
382, 59.593, 28
383, 59.593, 30
384, 59.794, 39
385, 59.653, 46
386, 59.815, 52
387, 59.331, 20
388, 59.694, 47
389, 59.492, 36
390, 59.613, 47
391, 59.694, 41
392, 59.351, 34
393, 59.250, 44
394, 59.553, 44
395, 59.291, 33
396, 59.492, 60
397, 59.553, 45
398, 59.291, 1048
399, 59.855, 1062
400, 59.190, 1044
401, 59.271, 1049
402, 59.130, 1045
403, 59.452, 2071
404, 59.391, 2037
405, 59.734, 3018
406, 59.532, 2028
407, 59.492, 2787
408, 59.673, 3051
409, 59.714, 3020
410, 59.835, 3014
411, 59.774, 3018
412, 59.653, 4033
413, 59.512, 4048
414, 59.714, 3041
415, 59.613, 3039
416, 59.271, 3050
417, 59.291, 3047
418, 59.391, 3060
419, 59.271, 3004
420, 59.351, 2034
421, 59.190, 2044
422, 59.855, 2035
423, 59.855, 2055
424, 59.734, 1909
425, 59.794, 1045
426, 59.371, 1035
427, 59.794, 1042
428, 59.593, 1035
429, 59.815, 60
430, 59.573, 39
431, 59.452, 32
432, 59.573, 26
433, 59.492, 41
434, 58.727, 24
435, 59.815, 41
436, 59. 9, 27
437, 59.774, 39
438, 59.553, 20
439, 59.371, 28
440, 59.573, 35
441, 59.472, 24
442, 59.996, 48
443, 59.573, 33
444, 59.371, 10
445, 59.109, 56
446, 59.613, 45
447, 59.734, 62
448, 59.512, 27
449, 59.915, 30
450, 59.351, 38
451, 59.734, 26
452, 59.815, 32
453, 59.573, 38
454, 59.815, 36
455, 59.532, 28
456, 59.412, 22
457, 59.412, 14
458, 59.774, 54
459, 59.311, 41
460, 59.412, 46
461, 59.714, 43
462, 59.794, 36
463, 59.895, 37
464, 59.311, 20
465, 59.250, 20
466, 59.472, 28
467, 59.331, 44
468, 59.694, 48
469, 59.553, 35
470, 59.553, 37
471, 59.331, 44
472, 59.613, 40
473, 59.452, 30
474, 59.673, 42
475, 59.472, 22
476, 59.170, 30
477, 59.250, 28
478, 59.331, 46
479, 59.210, 30
480, 59.633, 32
481, 59.150, 45
482, 59.835, 48
483, 59.512, 23
484, 59.694, 30
485, 59.754, 52
486, 59.412, 36
487, 59.774, 43
488, 59.69, 30
489, 59.532, 29
490, 59.754, 49
491, 59.553, 50
492, 59.835, 43
493, 59.613, 31
494, 59.452, 18
495, 59.734, 43
496, 59.895, 40
497, 59.935, 41
498, 59.452, 42
499, 59.794, 41
500, 59.331, 38
501, 59.391, 16
502, 59.311, 26
503, 59.432, 19
504, 59.532, 30
505, 59.432, 38
506, 59.714, 42
507, 59.815, 34
508, 59.835, 44
509, 59.633, 25
510, 59.351, 40
511, 59.774, 63
512, 59.271, 25
513, 59.351, 19
514, 59.593, 36
515, 59.291, 35
516, 59.794, 59
517, 59.613, 32
518, 59.673, 65
519, 59.774, 42
520, 59.653, 39
521, 59.331, 18
522, 59.351, 30
523, 59.835, 39
524, 59.553, 48
525, 59.452, 42
526, 59.472, 29
527, 59.794, 51
528, 59.512, 46
529, 59.815, 54
530, 59.452, 17
531, 59.855, 42
532, 59.331, 42
533, 59.492, 43
534, 59.754, 45
535, 59.794, 35
536, 59.694, 45
537, 59.452, 25
538, 59.835, 55
539, 59.815, 54
540, 59.271, 45
541, 59.714, 21
542, 59.956, 26
543, 59.412, 19
544, 59.532, 51
545, 59.855, 44
546, 59.754, 47
547, 59.492, 27
548, 59.633, 45
549, 59.875, 40
550, 59.754, 42
551, 59.633, 37
552, 59.432, 21
553, 59. 9, 22
554, 59.351, 15
555, 59.391, 39
556, 59.774, 52
557, 59.452, 16
558, 59.734, 41
559, 59.653, 56
560, 59.230, 40
561, 59.452, 28
562, 59.915, 45
563, 59.976, 37
564, 59.573, 32
565, 59.371, 24
566, 59.351, 22
567, 59.512, 34
568, 59.472, 34
569, 59.452, 46
570, 59.754, 51
571, 59.714, 38
572, 59.835, 55
573, 59.391, 38
574, 59.573, 52
575, 59.855, 49
576, 59.472, 37
577, 59.754, 38
578, 59.694, 42
579, 59.855, 47
580, 59.109, 37
581, 59.432, 29
582, 59.331, 27
583, 59.210, 33
584, 59.653, 32
585, 59.432, 18
586, 59.311, 39
587, 59.412, 24
588, 59.170, 29
589, 59.412, 16
590, 59.553, 26
591, 59.734, 46
592, 59.331, 32
593, 59.694, 39
594, 59.452, 35
595, 59.351, 29
596, 59.815, 57
597, 59.391, 16
598, 59.452, 30
599, 59.734, 42
600, 59.734, 42
601, 59.754, 26
602, 59.391, 26
603, 59.835, 44
604, 59.673, 45
605, 59.714, 52
606, 59.815, 46
607, 59.774, 54
608, 59.815, 49
609, 59.230, 39
610, 59.754, 37
611, 60.439, 46
612, 59.774, 53
613, 59.794, 54
614, 59.230, 39
615, 59.311, 24
616, 59.351, 26
617, 59.815, 52
618, 59.311, 26
619, 59.734, 47
620, 59.452, 53
621, 60.117, 48
622, 59.230, 28
623, 59.532, 38
624, 59.553, 31
625, 59.452, 47
626, 59.311, 24
627, 59.210, 39
628, 59.694, 47
629, 59.311, 27
630, 59.371, 40
631, 59.754, 38
632, 59.311, 25
633, 59.835, 50
634, 59.673, 53
635, 59.613, 42
636, 59.613, 41
637, 59.633, 39
638, 59.452, 21
639, 59.714, 52
640, 59.532, 36
641, 59.694, 35
642, 59.895, 45
643, 59.794, 48
644, 59.391, 26
645, 59.573, 31
646, 59.794, 35
647, 59.754, 45
648, 59.653, 40
649, 59.794, 47
650, 59.855, 54
651, 59.230, 22
652, 59.452, 30
653, 59.512, 38
654, 59.452, 27
655, 59.815, 43
656, 59.351, 28
657, 59.351, 45
658, 59.492, 38
659, 59.653, 42
660, 59.794, 51
661, 59.311, 25
662, 59.532, 29
663, 59.573, 46
664, 59.432, 45
665, 59.311, 37
666, 59.190, 46
667, 59.774, 1032
668, 59.291, 34
669, 59.653, 1028
670, 59.492, 1028
671, 59.714, 1040
672, 59.412, 2035
673, 59.673, 2021
674, 59.593, 2066
675, 59.170, 2038
676, 59.815, 2042
677, 59.633, 3026
678, 59.553, 3054
679, 59.653, 3037
680, 59.694, 3047
681, 59.673, 3025
682, 59.815, 4021
683, 59.996, 4014
684, 59.895, 2944
685, 59.794, 3022
686, 59.492, 3022
687, 59.935, 3023
688, 59.472, 3037
689, 59.351, 2411
690, 59.573, 2054
691, 59.653, 2019
692, 59.855, 2020
693, 59.452, 2017
694, 59.573, 1043
695, 59.915, 1048
696, 59.935, 1052
697, 59.976, 1042
698, 59.815, 1055
699, 59.492, 25
700, 59.593, 35
701, 60.16, 31
702, 59.774, 37
703, 59.532, 44
704, 59.271, 24
705, 59.412, 15
706, 59.351, 16
707, 59.956, 49
708, 59.553, 27
709, 59.170, 32
710, 59.956, 36
711, 59.553, 31
712, 59.714, 55
713, 59.492, 27
714, 59.69, 44
715, 60.943, 42
716, 59.855, 48
717, 59.835, 51
718, 59.452, 44
719, 59.694, 37
720, 59.69, 31
721, 59.694, 32
722, 59.694, 51
723, 59.815, 48
724, 59.412, 30
725, 59.230, 32
726, 59.935, 30
727, 59.593, 45
728, 59.573, 27
729, 59.412, 27
730, 59.291, 28
731, 59.855, 53
732, 59.613, 44
733, 59.734, 38
734, 59.230, 24
735, 59.170, 29
736, 59.532, 51
737, 59.371, 24
738, 59.875, 38
739, 59.190, 32
740, 59.855, 31
741, 59.311, 27
742, 59.714, 40
743, 59.291, 43
744, 59.694, 51
745, 59.774, 61
746, 59.532, 22
747, 59.754, 56
748, 59.391, 49
749, 59.532, 23
750, 59.351, 27
751, 59.754, 32
752, 59.351, 26
753, 59.714, 56
754, 59.673, 36
755, 59.553, 28
756, 59.633, 44
757, 59.613, 34
758, 59.633, 38
759, 59.774, 31
760, 59.573, 43
761, 59.553, 28
762, 59.734, 44
763, 59.452, 29
764, 59.190, 27
765, 59.855, 47
766, 59.653, 50
767, 59.391, 18
768, 59.472, 42
769, 59.794, 48
770, 59.734, 57
771, 59.452, 35
772, 59.815, 61
773, 59.271, 16
774, 59.291, 23
775, 59.855, 62
776, 59.230, 32
777, 59.412, 17
778, 59.774, 43
779, 59.976, 40
780, 59.754, 49
781, 59.835, 42
782, 59.815, 52
783, 59.875, 37
784, 59.694, 47
785, 59.875, 30
786, 59.412, 37
787, 59.432, 15
788, 59.371, 43
789, 59.412, 31
790, 59.553, 39
791, 59.553, 52
792, 59.492, 24
793, 59.734, 41
794, 59.613, 46
795, 59.250, 23
796, 59.573, 45
797, 60.338, 41
798, 59.875, 42
799, 59.734, 58
800, 59.512, 31
801, 59.311, 41
802, 59.391, 46
803, 59.593, 53
804, 59.714, 52
805, 59.875, 47
806, 59.371, 36
807, 59.855, 45
808, 59.593, 43
809, 59.553, 43
810, 59.371, 25
811, 59.250, 31
812, 59.734, 44
813, 59.694, 49
814, 59.835, 43
815, 59.432, 30
816, 59.230, 27
817, 59.714, 36
818, 59.331, 31
819, 59.512, 45
820, 59.613, 30
821, 59.714, 40
822, 59.371, 33
823, 59.472, 16
824, 59.371, 35
825, 59.734, 39
826, 59.794, 40
827, 59.532, 22
828, 59.351, 30
829, 59.754, 41
830, 59.331, 29
831, 59.371, 22
832, 59.573, 42
833, 59.653, 35
834, 59.230, 28
835, 59.573, 30
836, 59.714, 48
837, 59.835, 60
838, 59.190, 37
839, 59.553, 47
840, 59.613, 45
841, 59.452, 30
842, 59.573, 39
843, 59.190, 31
844, 59.774, 57
845, 59.371, 31
846, 59.291, 32
847, 59.412, 23
848, 59.593, 35
849, 59.694, 57
850, 59.714, 56
851, 59.291, 32
852, 59.714, 52
853, 59.532, 28
854, 59.391, 25
855, 59.271, 28
856, 59.855, 45
857, 59.532, 38
858, 59.754, 45
859, 59.432, 16
860, 59.815, 33
861, 59.613, 41
862, 59.210, 37
863, 59.774, 59
864, 59.391, 8
865, 59.412, 37
866, 60.97, 38
867, 59.754, 45
868, 59.271, 35
869, 59.754, 22
870, 59.714, 36
871, 59.633, 33
872, 59.935, 38
873, 59.472, 22
874, 59.895, 39
875, 60.238, 39
876, 59.875, 45
877, 59.532, 47
878, 59.815, 51
879, 59.412, 29
880, 59.714, 44
881, 59.532, 42
882, 59.391, 42
883, 59.734, 26
884, 59.210, 43
885, 59.935, 34
886, 59.432, 36
887, 59.613, 50
888, 59.412, 24
889, 59.271, 41
890, 59.271, 33
891, 59.472, 48
892, 59.311, 18
893, 59.553, 37
894, 59.250, 38
895, 59.734, 31
896, 59.532, 45
897, 59.311, 33
898, 59.391, 45
899, 59.472, 26
900, 59.452, 15
901, 59.613, 43
902, 59.210, 30
903, 59.271, 30
904, 59.291, 32
905, 59.230, 34
906, 59.311, 24
907, 59.714, 38
908, 59.633, 35
909, 59.472, 40
910, 59.694, 36
911, 59.613, 45
912, 59.754, 40
913, 59.714, 47
914, 59.754, 28
915, 59.412, 48
916, 59.956, 41
917, 59.573, 30
918, 59.653, 40
919, 59.815, 52
920, 59.573, 31
921, 59.391, 42
922, 59.512, 50
923, 59.754, 40
924, 59.432, 30
925, 59.835, 47
926, 59.694, 47
927, 60.117, 52
928, 59.734, 37
929, 59.835, 41
930, 59.895, 47
931, 59.835, 52
932, 59.351, 35
933, 59.653, 47
934, 59.492, 40
935, 59.250, 52
936, 59.794, 49
937, 59.291, 1033
938, 59.512, 1065
939, 59.694, 1033
940, 59.915, 1042
941, 59.714, 1041
942, 59.512, 2024
943, 59.553, 2020
944, 59.311, 2053
945, 59.190, 2068
946, 59.311, 3060
947, 59.492, 2021
948, 59.613, 3049
949, 58.968, 3048
950, 59.230, 3052
951, 59.311, 4063
952, 59.653, 4033
953, 59.855, 4018
954, 59.653, 3073
955, 59.472, 3040
956, 59.794, 3020
957, 59.794, 3017
958, 59.855, 3009
959, 59.774, 2023
960, 59.532, 2043
961, 59.935, 2028
962, 59.794, 2053
963, 59.371, 2037
964, 59.512, 1023
965, 59.895, 1046
966, 59.976, 1061
967, 59.593, 1031
968, 59.472, 1018
969, 59.653, 34
970, 59.573, 39
971, 59.492, 40
972, 59.815, 50
973, 59.472, 50
974, 59.291, 28
975, 59.432, 30
976, 59.452, 31
977, 59.694, 40
978, 59.351, 22
979, 58.727, 23
980, 59.532, 40
981, 59.472, 34
982, 59.492, 21
983, 59.311, 28
984, 59.512, 47
985, 59.835, 48
986, 59.875, 47
987, 59.774, 46
988, 59.391, 24
989, 59.472, 28
990, 59.69, 47
991, 59.331, 20
992, 59.835, 39
993, 59.754, 47
994, 59.835, 53
995, 59.532, 13
996, 59.694, 49
997, 59.734, 46
998, 59.452, 31
999, 59.653, 35
1000, 59.815, 57
1001, 59.230, 36
1002, 59.593, 39
1003, 59.391, 24
1004, 59.835, 47
1005, 59.794, 51
1006, 59.794, 46
1007, 59.452, 29
1008, 59.734, 33
1009, 59.331, 53
1010, 59.432, 35
1011, 59.895, 48
1012, 59.311, 30
1013, 59.673, 50
1014, 59.311, 28
1015, 59.391, 35
1016, 59.714, 41
1017, 59.714, 44
1018, 59.291, 32
1019, 59.331, 28
1020, 59.492, 28
1021, 59.512, 34
1022, 59.271, 25
1023, 59.653, 28
1024, 59.875, 30
1025, 59.532, 33
1026, 59.472, 32
1027, 59.633, 44
1028, 59.331, 17
1029, 59.815, 47
1030, 59.835, 55
1031, 59.714, 39
1032, 59.875, 48
1033, 59.734, 47
1034, 59.613, 41
1035, 59.875, 44
1036, 59.855, 49
1037, 59.271, 25
1038, 59.895, 42
1039, 60.217, 39
1040, 59.532, 31
1041, 59.351, 31
1042, 59.331, 21
1043, 59.915, 47
1044, 59.291, 30
1045, 59.391, 23
1046, 59.271, 26
1047, 59.875, 46
1048, 59.230, 29
1049, 59.391, 32
1050, 59.412, 33
1051, 59.271, 29
1052, 59.653, 38
1053, 59.915, 41
1054, 59.653, 47
1055, 59.774, 44
1056, 59. 9, 21
1057, 59.794, 51
1058, 59.553, 29
1059, 59.472, 42
1060, 59.855, 40
1061, 59.412, 29
1062, 59.815, 48
1063, 59.573, 34
1064, 59.391, 26
1065, 59.613, 33
1066, 59.653, 45
1067, 59.875, 51
1068, 59.492, 33
1069, 59.794, 52
1070, 59.170, 31
1071, 59.432, 32
1072, 59.754, 47
1073, 59.593, 40
1074, 59.371, 23
1075, 59.673, 41
1076, 59.412, 32
1077, 59.492, 31
1078, 59.472, 29
1079, 59.633, 32
1080, 59.774, 37
1081, 59.774, 37
1082, 59.734, 34
1083, 59.794, 49
1084, 59.815, 36
1085, 59.815, 27
1086, 59.895, 46
1087, 59.210, 31
1088, 59.694, 43
1089, 59.271, 29
1090, 59.371, 18
1091, 59.351, 30
1092, 59.794, 48
1093, 59.512, 30
1094, 59.371, 28
1095, 59.573, 46
1096, 59.694, 46
1097, 59.714, 56
1098, 59.210, 25
1099, 59.613, 46
1100, 59.512, 30
1101, 59.412, 26
1102, 59.573, 18
1103, 59.432, 47
1104, 59.271, 37
1105, 59.432, 43
1106, 59.694, 62
1107, 59.311, 46
1108, 59.794, 47
1109, 59.673, 40
1110, 59.472, 49
1111, 59.673, 62
1112, 59.835, 46
1113, 59.653, 44
1114, 59.815, 46
1115, 59.230, 30
1116, 59.391, 43
1117, 59.291, 11
1118, 59.391, 24
1119, 59.794, 39
1120, 59.331, 36
1121, 59.291, 39
1122, 59.412, 30
1123, 59.774, 40
1124, 59.291, 21
1125, 59.633, 37
1126, 59.472, 41
1127, 59.432, 23
1128, 59.271, 22
1129, 59.391, 26
1130, 59.532, 26
1131, 59.714, 50
1132, 59.492, 40
1133, 59.895, 38
1134, 59.794, 38
1135, 59.754, 42
1136, 59.774, 40
1137, 59.714, 48
1138, 59.311, 32
1139, 59.835, 20
1140, 59.673, 34
1141, 60.36, 48
1142, 59.734, 27
1143, 59.573, 23
1144, 59.794, 49
1145, 59.734, 58
1146, 59.673, 58
1147, 59.633, 45
1148, 59.774, 47
1149, 59.472, 44
1150, 59.835, 38
1151, 59.472, 35
1152, 59.573, 38
1153, 59.432, 27
1154, 59.210, 41
1155, 59.452, 51
1156, 59.371, 46
1157, 59.391, 39
1158, 59.895, 26
1159, 59.875, 41
1160, 59.311, 45
1161, 59.291, 26
1162, 59.714, 55
1163, 59.271, 28
1164, 59.532, 34
1165, 59.815, 36
1166, 59.895, 48
1167, 59.351, 28
1168, 59.472, 19
1169, 59.553, 25
1170, 59.452, 39
1171, 59.633, 31
1172, 59.653, 39
1173, 59.633, 36
1174, 59.250, 31
1175, 59.291, 34
1176, 59.613, 33
1177, 59.895, 38
1178, 59.331, 29
1179, 59.754, 28
1180, 59.734, 39
1181, 59.613, 45
1182, 59.311, 28
1183, 59.553, 29
1184, 59.915, 45
1185, 59.532, 38
1186, 59.371, 33
1187, 59.492, 24
1188, 59.875, 56
1189, 59.452, 34
1190, 59.492, 21
1191, 59.673, 50
1192, 59.452, 44
1193, 59.331, 24
1194, 59.553, 51
1195, 59.976, 1040
1196, 59.432, 1070
1197, 59.452, 1023
1198, 59.250, 1038
1199, 59.391, 1016
1200, 59.593, 2072
1201, 59.714, 1028
1202, 59.653, 2028
1203, 59.895, 2021
1204, 59.331, 2054
1205, 59.935, 3013
1206, 59.754, 2058
1207, 59.351, 3072
1208, 59.835, 3022
1209, 59.472, 3037
1210, 59.633, 4036
1211, 59.331, 4039
1212, 59.492, 3051
1213, 59.875, 3038
1214, 59.794, 3025
1215, 59.653, 3021
1216, 58.243, 2106
1217, 59.794, 2030
1218, 60.16, 2054
1219, 59.391, 2038
1220, 59.673, 2055
1221, 59.794, 1060
1222, 59.250, 1033
1223, 59.371, 1018
1224, 59.331, 1019
1225, 60.16, 1048
1226, 59.673, 39
1227, 59.694, 22
1228, 59.915, 52
1229, 59.573, 16
1230, 58.767, 23
1231, 59.815, 27
1232, 59.512, 22
1233, 60.36, 51
1234, 59.472, 46
1235, 59.29, 34
1236, 59.271, 8
1237, 59.754, 49
1238, 59.573, 36
1239, 59.210, 38
1240, 59.673, 32
1241, 59.432, 50
1242, 59.734, 41
1243, 59.794, 33
1244, 59.774, 39
1245, 59.351, 44
1246, 61.164, 61
1247, 59.472, 28
1248, 59.371, 37
1249, 59.815, 36
1250, 59.492, 55
1251, 59.673, 47
1252, 59.895, 54
1253, 59.391, 12
1254, 59.895, 38
1255, 59.532, 50
1256, 60.56, 44
1257, 59.391, 35
1258, 59.311, 24
1259, 59.130, 11
1260, 59.593, 45
1261, 59.512, 53
1262, 59.875, 35
1263, 59.835, 55
1264, 59.271, 38
1265, 59.774, 61
1266, 59.714, 20
1267, 59.673, 31
1268, 59.593, 48
1269, 59.391, 51
1270, 59.331, 37
1271, 59.391, 14
1272, 59.532, 28
1273, 59.331, 34
1274, 59.734, 43
1275, 59.391, 44
1276, 59.815, 40
1277, 59.391, 27
1278, 59.391, 36
1279, 59.815, 44
1280, 59.613, 41
1281, 59.613, 55
1282, 59.29, 36
1283, 59.835, 44
1284, 59.714, 45
1285, 59.291, 20
1286, 59.311, 23
1287, 59.492, 43
1288, 59.794, 40
1289, 59.452, 41
1290, 59.371, 41
1291, 59.573, 37
1292, 59.250, 23
1293, 59.593, 27
1294, 59.754, 46
1295, 59.714, 43
1296, 59.734, 45
1297, 59.311, 33
1298, 59.49, 12
1299, 59.653, 49
1300, 59.633, 54
1301, 59.412, 34
1302, 59.412, 24
1303, 59.935, 37
1304, 59.553, 40
1305, 59.210, 34
1306, 59.271, 36
1307, 59.351, 12
1308, 59.351, 24
1309, 59.311, 33
1310, 59.190, 32
1311, 59.835, 46
1312, 59.412, 30
1313, 59.371, 11
1314, 59.573, 41
1315, 59.673, 45
1316, 59.835, 41
1317, 59.835, 38
1318, 59.210, 31
1319, 59.452, 24
1320, 59.512, 19
1321, 59.734, 50
1322, 59.291, 32
1323, 59.774, 55
1324, 59.996, 43
1325, 59.734, 49
1326, 59.573, 31
1327, 59.593, 40
1328, 59.633, 53
1329, 59.391, 37
1330, 59.311, 21
1331, 59.956, 50
1332, 59.714, 55
1333, 59.432, 23
1334, 59.633, 38
1335, 59.412, 18
1336, 59.673, 33
1337, 59.432, 33
1338, 59.291, 28
1339, 59.351, 27
1340, 59.250, 32
1341, 59.774, 40
1342, 59.774, 45
1343, 59.391, 27
1344, 59.613, 48
1345, 59.835, 41
1346, 59.210, 28
1347, 59.673, 47
1348, 59.734, 16
