42.952, 11.658, 16.967 
43.12, 12.364, 17. 7 
43.12, 12.364, 17. 7 
42.992, 12.392, 17.47 
43.32, 12.433, 17.108 
42.932, 11.671, 16.987 
42.992, 11.658, 16.967 
43.73, 12.584, 17.329 
43.93, 12.364, 17. 7 
42.952, 12.364, 17. 7 
42.952, 12.584, 17.329 
42.992, 12.364, 17. 7 
42.972, 12.364, 17. 7 
42.952, 12.419, 17.87 
42.952, 11.671, 16.987 
42.952, 12.392, 17.47 
42.952, 11.671, 16.987 
43.53, 12.378, 17.27 
42.992, 12.378, 17.27 
43.12, 12.392, 17.47 
42.972, 11.671, 16.987 
43.32, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.972, 12.364, 17. 7 
43.32, 11.671, 16.987 
43.32, 12.378, 17.27 
43.32, 12.378, 17.27 
42.972, 11.671, 16.987 
43.12, 12.406, 17.67 
42.992, 11.671, 16.987 
42.972, 11.658, 16.967 
42.952, 11.658, 16.967 
42.952, 11.607, 16.886 
42.992, 11.658, 16.967 
42.992, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.992, 11.658, 16.967 
43.73, 11.646, 16.946 
42.972, 12.378, 17.27 
43.32, 11.671, 16.987 
42.932, 12.364, 17. 7 
43.32, 12.378, 17.27 
43.32, 12.364, 17. 7 
42.952, 11.658, 16.967 
42.952, 11.671, 16.987 
42.992, 12.364, 17. 7 
42.992, 11.671, 16.987 
42.891, 12.392, 17.47 
43.32, 12.378, 17.27 
43.32, 12.378, 17.27 
42.650, 12.378, 17.27 
42.992, 12.406, 17.67 
42.932, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.972, 12.392, 17.47 
42.992, 12.406, 17.67 
42.992, 12.406, 17.67 
42.952, 11.671, 16.987 
43.12, 11.671, 16.987 
43.12, 11.671, 16.987 
42.529, 11.671, 16.987 
42.972, 12.419, 17.87 
42.992, 12.364, 17. 7 
42.992, 11.671, 16.987 
43.12, 12.378, 17.27 
42.992, 12.406, 17.67 
42.992, 12.364, 17. 7 
43.32, 12.364, 17. 7 
42.972, 12.597, 17.349 
43.12, 12.392, 17.47 
42.992, 12.364, 17. 7 
42.992, 11.646, 16.946 
42.992, 12.364, 17. 7 
43.32, 12.364, 17. 7 
42.992, 12.378, 17.27 
42.912, 12.364, 17. 7 
42.972, 12.584, 17.329 
42.952, 12.378, 17.27 
42.952, 11.646, 16.946 
42.932, 12.611, 17.369 
42.972, 12.378, 17.27 
42.952, 11.671, 16.987 
43.12, 11.646, 16.946 
42.932, 11.671, 16.987 
43.32, 11.658, 16.967 
43.32, 12.392, 17.47 
42.992, 12.378, 17.27 
42.972, 12.433, 17.108 
43.12, 12.364, 17. 7 
42.972, 11.671, 16.987 
42.992, 11.658, 16.967 
42.992, 12.392, 17.47 
42.992, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.992, 12.378, 17.27 
42.972, 12.364, 17. 7 
43.73, 12.378, 17.27 
43.12, 12.364, 17. 7 
42.952, 12.392, 17.47 
42.972, 11.646, 16.946 
42.912, 12.378, 17.27 
43.12, 12.378, 17.27 
42.952, 12.378, 17.27 
42.992, 11.658, 16.967 
42.972, 12.364, 17. 7 
42.952, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.992, 12.364, 17. 7 
42.932, 12.378, 17.27 
42.831, 11.671, 16.987 
42.972, 12.378, 17.27 
42.952, 11.671, 16.987 
42.972, 12.392, 17.47 
42.972, 12.378, 17.27 
42.891, 11.671, 16.987 
43.53, 12.419, 17.87 
42.932, 12.364, 17. 7 
42.932, 12.392, 17.47 
43.32, 11.581, 16.846 
42.992, 12.378, 17.27 
42.992, 12.392, 17.47 
43.12, 12.392, 17.47 
42.972, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.932, 12.392, 17.47 
43.12, 12.378, 17.27 
42.992, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.589, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.972, 12.364, 17. 7 
42.972, 12.364, 17. 7 
43.53, 12.392, 17.47 
42.992, 11.658, 16.967 
42.992, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.972, 12.392, 17.47 
42.972, 12.392, 17.47 
43.12, 12.378, 17.27 
42.952, 12.364, 17. 7 
42.972, 12.392, 17.47 
42.992, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.992, 12.611, 17.369 
42.992, 11.671, 16.987 
42.972, 12.378, 17.27 
43.53, 12.584, 17.329 
42.952, 11.658, 16.967 
43.32, 12.364, 17. 7 
43.73, 11.671, 16.987 
42.932, 11.671, 16.987 
42.952, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.972, 11.671, 16.987 
42.952, 12.570, 17.309 
42.932, 11.658, 16.967 
42.972, 12.364, 17. 7 
43.73, 12.406, 17.67 
42.912, 11.671, 16.987 
42.912, 11.658, 16.967 
43.73, 12.406, 17.67 
43.32, 12.378, 17.27 
42.851, 12.460, 17.148 
42.912, 12.406, 17.67 
42.952, 12.392, 17.47 
42.952, 12.364, 17. 7 
42.992, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.992, 11.671, 16.987 
42.992, 12.378, 17.27 
43.12, 11.671, 16.987 
43.12, 12.392, 17.47 
43.12, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.972, 11.671, 16.987 
43.12, 12.378, 17.27 
43.12, 12.392, 17.47 
42.992, 11.671, 16.987 
42.952, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.952, 11.671, 16.987 
42.972, 11.671, 16.987 
42.992, 12.364, 17. 7 
43.12, 11.671, 16.987 
42.972, 12.378, 17.27 
42.952, 11.646, 16.946 
43.93, 12.364, 17. 7 
42.952, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.992, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.992, 11.646, 16.946 
42.972, 12.392, 17.47 
42.972, 12.364, 17. 7 
42.932, 12.392, 17.47 
42.992, 12.378, 17.27 
42.630, 12.406, 17.67 
42.932, 12.378, 17.27 
42.972, 12.364, 17. 7 
42.952, 11.671, 16.987 
43.53, 12.364, 17. 7 
42.992, 12.378, 17.27 
42.992, 12.378, 17.27 
42.952, 11.671, 16.987 
42.630, 12.364, 17. 7 
42.811, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.972, 11.658, 16.967 
43.32, 12.378, 17.27 
42.972, 12.378, 17.27 
43.32, 11.658, 16.967 
42.912, 12.392, 17.47 
42.992, 12.611, 17.369 
43.32, 12.364, 17. 7 
42.972, 12.378, 17.27 
42.992, 12.584, 17.329 
42.992, 12.364, 17. 7 
43.73, 11.671, 16.987 
42.992, 12.364, 17. 7 
43.32, 12.378, 17.27 
42.992, 12.364, 17. 7 
42.952, 12.378, 17.27 
42.972, 11.658, 16.967 
42.972, 12.570, 17.309 
42.972, 12.392, 17.47 
43.53, 12.364, 17. 7 
42.932, 11.658, 16.967 
42.992, 12.378, 17.27 
43.12, 12.392, 17.47 
42.992, 12.392, 17.47 
43.32, 12.378, 17.27 
42.992, 11.671, 16.987 
43.12, 12.378, 17.27 
43.32, 12.378, 17.27 
42.992, 12.406, 17.67 
42.952, 12.364, 17. 7 
42.992, 12.378, 17.27 
42.992, 11.671, 16.987 
43.73, 11.658, 16.967 
43.32, 12.378, 17.27 
42.992, 11.671, 16.987 
43.32, 12.378, 17.27 
42.992, 11.671, 16.987 
42.992, 12.378, 17.27 
42.992, 12.406, 17.67 
42.952, 12.406, 17.67 
42.992, 11.658, 16.967 
42.992, 11.671, 16.987 
42.932, 12.378, 17.27 
42.952, 11.646, 16.946 
42.972, 12.378, 17.27 
42.992, 12.406, 17.67 
42.972, 12.364, 17. 7 
42.891, 11.633, 16.926 
42.952, 12.364, 17. 7 
43.12, 12.419, 17.87 
42.972, 12.364, 17. 7 
42.952, 12.364, 17. 7 
42.972, 12.364, 17. 7 
42.972, 12.392, 17.47 
42.972, 11.646, 16.946 
42.992, 11.671, 16.987 
43.12, 12.364, 17. 7 
42.952, 11.658, 16.967 
42.992, 12.364, 17. 7 
43.32, 12.364, 17. 7 
42.609, 12.392, 17.47 
42.992, 12.392, 17.47 
41.139, 12.597, 17.349 
47.42, 7.978, 13.804 
51.877, 2.955, 7.699 
49.36, 4.376, 9.935 
43.999, 11.194, 16.241 
45.450, 9.83, 14.791 
51.393, 3.534, 8.545 
53.891, 2.280, 6.168 
47.767, 5.756, 11.265 
46.175, 8.61, 13.965 
49.822, 4.959, 10.399 
55.241, 1.567, 4.798 
54.758, 1.836, 5.181 
49.197, 5.169, 10.923 
47.666, 6.603, 12.91 
54.194, 2.275, 6.148 
56.249, 1.225, 3.549 
50.507, 4.282, 9.673 
46.316, 7.831, 13.521 
50.144, 4.854, 10.137 
56.87, 1.274, 3.952 
53.227, 2.377, 6.571 
45.692, 7.978, 13.804 
45.410, 9.83, 14.791 
49.802, 4.927, 10.318 
52.743, 2.888, 7.457 
49.137, 4.943, 10.358 
45.148, 9.49, 14.730 
43.818, 11.207, 16.261 
45.591, 8.981, 14.609 
48.170, 6.565, 12.10 
48.613, 5.774, 11.305 
47.62, 6.981, 12.877 
44.805, 9.880, 15.133 
44.322, 10.303, 15.838 
46.95, 8.643, 14. 5 
47.968, 6.594, 12.71 
48.412, 5.854, 11.487 
47.586, 6.690, 12.272 
46.800, 7.632, 13.139 
47.344, 6.894, 12.695 
48.815, 5.747, 11.245 
50.507, 4.239, 9.553 
51.534, 3.515, 8.485 
51.313, 3.547, 8.586 
50.426, 4.231, 9.532 
51.152, 4.43, 9. 9 
53.327, 2.469, 6.954 
54.53, 1.961, 5.805 
52.703, 2.792, 7.115 
51.736, 4.166, 9.351 
51.434, 2.995, 7.840 
54.395, 1.928, 5.644 
54.999, 1.808, 5.40 
53.388, 1.880, 5.402 
51.252, 3.457, 8.304 
51.978, 3.444, 8.263 
54.53, 2.270, 6.128 
54.899, 1.836, 5.181 
53.468, 2.406, 6.692 
50.950, 3.644, 8.888 
49.842, 3.676, 8.989 
53.952, 2.352, 6.470 
54.496, 1.904, 5.523 
52.159, 2.922, 7.578 
50.648, 4.231, 9.532 
51.192, 4.57, 9.49 
52.864, 2.826, 7.236 
52.904, 2.469, 6.954 
51.192, 3.618, 8.807 
50.446, 4.217, 9.492 
52.280, 2.984, 7.800 
53.690, 2.328, 6.369 
52.804, 2.764, 7.14 
51.434, 3.528, 8.525 
51.937, 3.392, 8.102 
53.609, 2.309, 6.289 
54.939, 1.840, 5.201 
54.979, 1.808, 5.40 
54.617, 1.872, 5.362 
54.657, 1.856, 5.282 
55.483, 1.561, 4.758 
55.826, 1.209, 3.408 
57.155, 1.29, 2.864 
57.95, 1.199, 3.327 
56.772, 1.180, 3.166 
56.893, 1.177, 3.146 
57.14, 1.160, 3. 5 
57.800, 0.988, 2.360 
58.304, 0.861, 1.534 
58.485, 0.863, 1.595 
58.384, 0.867, 1.675 
58.223, 0.867, 1.695 
58.183, 0.869, 1.736 
58.263, 0.867, 1.675 
58.525, 0.860, 1.514 
58.505, 0.847, 1.192 
58.243, 0.851, 1.293 
57.760, 0.987, 2.340 
57.316, 1.16, 2.703 
57.54, 1.30, 2.884 
56.873, 1.167, 3.65 
56.510, 1.218, 3.489 
55.785, 1.467, 4.173 
55.100, 1.574, 4.838 
54.556, 1.860, 5.302 
54.496, 1.848, 5.241 
54.375, 1.912, 5.564 
54.234, 1.953, 5.765 
53.650, 2.323, 6.349 
53.45, 2.464, 6.934 
52.481, 2.882, 7.437 
52.300, 2.961, 7.719 
52.360, 2.459, 6.913 
52.421, 2.927, 7.598 
52.360, 2.888, 7.457 
52.300, 2.922, 7.578 
52.360, 3.534, 8.545 
52.562, 2.865, 7.377 
52.723, 2.809, 7.175 
53.227, 2.444, 6.853 
53.408, 2.270, 6.128 
53.952, 2.256, 6.67 
54.274, 1.941, 5.705 
54.516, 1.949, 5.745 
54.919, 1.912, 5.564 
55.503, 1.522, 4.516 
56.108, 1.257, 3.811 
56.531, 1.216, 3.468 
56.631, 1.201, 3.347 
56.692, 1.201, 3.347 
56.732, 1.184, 3.206 
57.135, 1.22, 2.783 
57.558, 0.992, 2.401 
57.780, 0.967, 2.98 
57.901, 0.969, 2.119 
56.490, 0.971, 2.139 
57.739, 0.977, 2.219 
57.820, 0.977, 2.219 
57.739, 0.975, 2.199 
57.639, 0.988, 2.360 
57.437, 1. 0, 2.501 
57.236, 1.21, 2.763 
56.833, 1.201, 3.347 
56.652, 1.204, 3.368 
56.752, 1.218, 3.489 
56.108, 1.233, 3.609 
56.47, 1.271, 3.932 
55.644, 1.500, 4.375 
55.141, 1.570, 4.818 
54.879, 1.812, 5.60 
54.738, 1.848, 5.241 
54.778, 1.840, 5.201 
54.576, 1.880, 5.402 
54.274, 2.246, 6.27 
53.750, 2.270, 6.128 
53.428, 2.377, 6.571 
53.166, 2.396, 6.652 
53.368, 2.391, 6.631 
53.408, 2.401, 6.672 
53.307, 2.430, 6.793 
53.227, 2.435, 6.813 
53.86, 2.478, 6.994 
53.86, 2.454, 6.893 
53.267, 2.415, 6.732 
53.529, 2.415, 6.732 
53.771, 2.314, 6.309 
53.811, 2.270, 6.128 
54.113, 1.977, 5.886 
54.435, 1.924, 5.624 
54.838, 1.844, 5.221 
55.161, 1.570, 4.818 
55.423, 1.538, 4.617 
55.503, 1.532, 4.576 
55.604, 1.500, 4.375 
55.967, 1.454, 4.93 
56.369, 1.245, 3.710 
56.732, 1.177, 3.146 
57.155, 1.27, 2.844 
57.357, 1.14, 2.683 
57.377, 1.11, 2.642 
57.357, 1.11, 2.642 
57.417, 1.11, 2.642 
57.518, 0.996, 2.461 
57.639, 0.992, 2.401 
57.558, 0.990, 2.380 
57.437, 1. 1, 2.521 
57.155, 1.21, 2.763 
56.913, 1.167, 3.65 
56.692, 1.199, 3.327 
56.531, 1.223, 3.529 
56.108, 1.252, 3.771 
55.866, 1.454, 4.93 
55.523, 1.506, 4.415 
55.241, 1.561, 4.758 
54.979, 1.593, 4.959 
54.818, 1.836, 5.181 
54.738, 1.852, 5.261 
54.435, 1.916, 5.584 
54.32, 1.981, 5.906 
53.710, 2.319, 6.329 
53.468, 1.852, 5.261 
53.267, 2.357, 6.490 
53.589, 2.348, 6.450 
53.972, 2.328, 6.369 
53.549, 2.435, 6.813 
53.589, 2.343, 6.430 
53.509, 2.809, 7.175 
53.670, 2.309, 6.289 
53.972, 1.993, 5.967 
54.254, 1.961, 5.805 
54.415, 1.908, 5.543 
54.576, 1.888, 5.443 
54.637, 1.852, 5.261 
54.979, 1.808, 5.40 
55.221, 1.551, 4.697 
55.161, 1.525, 4.536 
55.584, 1.487, 4.294 
55.725, 1.487, 4.294 
55.805, 1.464, 4.153 
55.967, 1.279, 3.992 
56.269, 1.247, 3.730 
56.551, 1.223, 3.529 
56.611, 1.196, 3.307 
56.692, 1.242, 3.690 
56.571, 1.201, 3.347 
56.611, 1.199, 3.327 
56.410, 1.201, 3.347 
56.752, 1.187, 3.227 
56.752, 1.192, 3.267 
56.571, 1.216, 3.468 
56.551, 1.230, 3.589 
56.430, 1.238, 3.650 
56.410, 1.225, 3.549 
56.329, 1.254, 3.791 
56.128, 1.471, 4.194 
55.886, 1.458, 4.113 
55.725, 1.503, 4.395 
55.483, 1.522, 4.516 
55.342, 1.541, 4.637 
55.302, 1.551, 4.697 
55.141, 1.554, 4.717 
54.879, 1.816, 5.80 
54.677, 1.860, 5.302 
54.496, 1.888, 5.443 
54.456, 1.912, 5.564 
54.335, 1.936, 5.684 
54.93, 1.977, 5.886 
54.12, 1.985, 5.926 
53.972, 2.309, 6.289 
53.932, 2.246, 6.27 
53.952, 2.241, 6. 7 
53.952, 1.985, 5.926 
53.932, 1.993, 5.967 
54.32, 2.246, 6.27 
54.73, 1.985, 5.926 
54.254, 1.928, 5.644 
54.476, 1.896, 5.483 
54.798, 1.848, 5.241 
54.939, 1.596, 4.979 
55.141, 1.583, 4.899 
55.241, 1.570, 4.818 
55.302, 1.545, 4.657 
55.543, 1.516, 4.476 
55.866, 1.467, 4.173 
56.128, 1.264, 3.871 
56.329, 1.235, 3.630 
56.470, 1.228, 3.569 
56.510, 1.216, 3.468 
56.652, 1.194, 3.287 
56.732, 1.187, 3.227 
56.793, 1.182, 3.186 
56.772, 1.187, 3.227 
56.772, 1.184, 3.206 
56.732, 1.192, 3.267 
56.652, 1.206, 3.388 
56.531, 1.223, 3.529 
56.390, 1.235, 3.630 
56.249, 1.254, 3.791 
55.967, 1.279, 3.992 
55.765, 1.477, 4.234 
55.564, 1.503, 4.395 
55.382, 1.545, 4.657 
55.161, 1.554, 4.717 
55.40, 1.587, 4.919 
54.838, 1.816, 5.80 
54.476, 1.852, 5.261 
54.617, 1.872, 5.362 
54.476, 1.904, 5.523 
54.415, 1.928, 5.644 
54.113, 1.953, 5.765 
54.194, 1.965, 5.826 
54.113, 1.993, 5.967 
54.173, 1.977, 5.886 
54.153, 1.973, 5.866 
54.234, 1.973, 5.866 
54.194, 1.957, 5.785 
53.952, 1.936, 5.684 
54.415, 1.928, 5.644 
54.536, 1.880, 5.402 
54.637, 1.856, 5.282 
54.758, 1.840, 5.201 
54.879, 1.812, 5.60 
54.979, 1.800, 5. 0 
55.181, 1.574, 4.838 
55.201, 1.808, 5.40 
55.463, 1.532, 4.576 
55.684, 1.496, 4.355 
55.725, 1.474, 4.214 
55.846, 1.454, 4.93 
56. 7, 1.442, 4.12 
56.47, 1.267, 3.891 
56.188, 1.252, 3.771 
56.269, 1.454, 4.93 
56.329, 1.240, 3.670 
56.410, 1.235, 3.630 
56.430, 1.218, 3.489 
56.430, 1.233, 3.609 
56.430, 1.225, 3.549 
56.329, 1.235, 3.630 
56.289, 1.247, 3.730 
56.289, 1.245, 3.710 
56.188, 1.250, 3.750 
56.128, 1.264, 3.871 
55.946, 1.442, 4.12 
55.785, 1.474, 4.214 
55.584, 1.500, 4.375 
55.483, 1.522, 4.516 
55.342, 1.538, 4.617 
55.201, 1.583, 4.899 
54.919, 1.596, 4.979 
54.858, 1.832, 5.161 
54.798, 1.844, 5.221 
54.758, 1.852, 5.261 
54.637, 1.876, 5.382 
54.496, 1.900, 5.503 
54.335, 1.912, 5.564 
54.254, 1.953, 5.765 
54.173, 1.945, 5.725 
54.214, 1.945, 5.725 
54.214, 1.957, 5.785 
54.355, 1.936, 5.684 
54.355, 1.936, 5.684 
54.375, 1.936, 5.684 
54.415, 1.908, 5.543 
54.556, 1.880, 5.402 
54.657, 1.852, 5.261 
54.798, 1.840, 5.201 
55.40, 1.808, 5.40 
55.80, 1.580, 4.879 
55.201, 1.567, 4.798 
55.322, 1.545, 4.657 
55.543, 1.519, 4.496 
55.765, 1.477, 4.234 
55.967, 1.448, 4.53 
55.967, 1.448, 4.53 
55.785, 1.276, 3.972 
56.108, 1.262, 3.851 
56.249, 1.259, 3.831 
56.369, 1.233, 3.609 
56.349, 1.228, 3.569 
56.430, 1.233, 3.609 
56.309, 1.235, 3.630 
56.269, 1.240, 3.670 
56.27, 1.247, 3.730 
56.208, 1.245, 3.710 
56.208, 1.254, 3.791 
55.805, 1.269, 3.912 
55.967, 1.445, 4.32 
55.765, 1.477, 4.234 
55.624, 1.483, 4.274 
55.604, 1.509, 4.435 
55.463, 1.529, 4.556 
55.302, 1.538, 4.617 
55.120, 1.574, 4.838 
55.60, 1.844, 5.221 
54.959, 1.812, 5.60 
54.979, 1.808, 5.40 
54.879, 1.820, 5.100 
54.798, 1.840, 5.201 
54.697, 1.864, 5.322 
54.496, 1.884, 5.423 
54.456, 1.912, 5.564 
54.415, 1.977, 5.886 
54.496, 1.908, 5.543 
54.536, 1.900, 5.503 
54.496, 1.892, 5.463 
54.496, 1.912, 5.564 
54.516, 1.904, 5.523 
54.556, 1.888, 5.443 
54.697, 1.892, 5.463 
54.778, 1.848, 5.241 
54.818, 1.824, 5.120 
54.858, 1.816, 5.80 
55.40, 1.816, 5.80 
55.20, 1.590, 4.939 
55.181, 1.541, 4.637 
55.282, 1.554, 4.717 
55.503, 1.519, 4.496 
55.644, 1.493, 4.335 
55.805, 1.471, 4.194 
55.906, 1.454, 4.93 
55.967, 1.442, 4.12 
56.47, 1.274, 3.952 
56.108, 1.267, 3.891 
56.228, 1.262, 3.851 
56.228, 1.252, 3.771 
56.249, 1.238, 3.650 
56.228, 1.254, 3.791 
56.228, 1.257, 3.811 
56.188, 1.262, 3.851 
56.87, 1.264, 3.871 
56.47, 1.274, 3.952 
55.926, 1.445, 4.32 
55.826, 1.467, 4.173 
55.725, 1.483, 4.274 
55.624, 1.506, 4.415 
