
62.434, -15.30065 
62.635, -14.28775 
62.313, -14.28799 
62.353, -14.28654 
62.393, -13.26167 
62.111, -14.28679 
62.252, -14.28654 
62.172, -14.28558 
62.252, -14.28413 
61.970, -14.28679 
61.970, -14.28461 
62. 71, -14.28509 
62. 51, -13.26123 
62.131, -14.28509 
62. 71, -13.26167 
61.910, -14.28582 
62. 91, -14.28606 
62.272, -14.28461 
62.212, -14.28630 
62.252, -14.28534 
62.595, -14.28848 
62.333, -15.30017 
62.373, -14.28751 
62.313, -14.28824 
62.413, -14.28824 
62.575, -15.30356 
62.575, -14.28848 
62.595, -15.30138 
62.655, -15.30235 
62.877, -14.28993 
62.635, -15.30549 
62.957, -15.30501 
63. 38, -16.32949 
63. 98, -15.30549 
62.998, -16.32923 
63.219, -17.34185 
63.199, -15.30597 
62.897, -16.32923 
63. 58, -17.34211 
63. 58, -17.34002 
62.957, -15.30573 
63.119, -17.34107 
62.917, -15.30356 
62.978, -15.30476 
62.836, -15.30501 
62.857, -17.34133 
62.615, -15.30380 
62.776, -15.30210 
62.655, -15.30525 
62.857, -15.30235 
62.534, -15.30017 
62.736, -15.30090 
62.615, -15.30041 
62.454, -15.30501 
62.474, -15.30017 
62.454, -15.30090 
62.695, -14.28799 
62.474, -14.28775 
62.474, -15.30090 
62.554, -14.28872 
62.434, -14.28969 
62.675, -14.28775 
62.474, -14.28945 
62.494, -14.28969 
62.494, -14.28993 
62.756, -14.28920 
62.655, -15.30041 
62.736, -14.28993 
62.695, -15.30162 
62.454, -15.30428 
62.575, -15.30090 
62.534, -15.30138 
62.635, -15.30283 
62.776, -15.30162 
62.474, -15.30380 
62.776, -15.30380 
62.877, -16.32923 
63. 18, -15.30114 
62.675, -15.30259 
62.937, -16.32949 
62.756, -15.30549 
62.836, -15.30525 
63.159, -15.30573 
62.978, -15.30501 
62.998, -16.32923 
62.897, -17.34028 
62.897, -15.30428 
62.978, -15.30307 
62.937, -17.34002 
62.957, -15.30404 
62.897, -15.30501 
62.857, -15.30065 
62.575, -15.30573 
62.836, -15.30283 
62.695, -15.30138 
62.716, -15.30162 
62.736, -15.30114 
62.514, -15.30356 
62.655, -15.30162 
62.212, -15.30114 
62.474, -15.30017 
62.494, -15.30017 
62.111, -14.28799 
62.212, -14.28824 
62.252, -14.28558 
62.615, -14.28872 
62.232, -14.28920 
62.172, -14.28558 
62.313, -14.28630 
62.293, -14.28437 
62.252, -14.28751 
62.293, -14.28582 
62. 10, -14.28654 
62.212, -14.28751 
62.192, -14.28509 
62.152, -14.28485 
61.930, -14.28437 
62. 71, -14.28630 
62.212, -14.28437 
61.970, -14.28679 
62. 31, -14.28558 
62.232, -14.28509 
61.990, -14.28751 
61.869, -14.28509 
62.353, -14.28606 
62.212, -14.28654 
62.434, -14.28824 
62.313, -14.28775 
62.232, -14.28606 
62.434, -14.28775 
62.333, -14.28437 
62.192, -14.28775 
62.272, -14.28872 
62.313, -14.28896 
62.333, -14.28872 
62.212, -14.28896 
62.474, -14.28945 
62.172, -14.28751 
62.252, -15.30041 
62.192, -14.28703 
62.131, -14.28896 
62.232, -14.28872 
62.152, -12.24968 
62.152, -14.28606 
62.252, -14.28509 
62.232, -14.28582 
62. 31, -13.26101 
61.869, -14.28485 
62. 71, -12.24990 
62. 10, -14.28509 
61.829, -12.24946 
61.930, -12.24658 
61.970, -13.26079 
61.910, -12.24946 
61.708, -13.26079 
61.708, -12.24813 
61.708, -12.24923 
61.728, -13.26101 
61.628, -12.24680 
61.628, -12.24724 
61.688, -12.24857 
61.749, -12.24923 
61.970, -12.24857 
61.749, -12.24923 
61.869, -13.26056 
61.990, -12.24968 
61.728, -14.28509 
61.849, -13.26189 
61.890, -13.26101 
61.910, -13.26145 
62.131, -13.26189 
61.869, -13.26123 
61.910, -12.24968 
61.930, -14.28582 
62.172, -13.26123 
61.789, -14.28485 
62. 91, -14.28558 
62. 31, -14.28461 
61.950, -14.28582 
61.990, -13.26145 
62. 91, -14.28509 
62.293, -14.28606 
62.172, -14.28630 
61.970, -14.28679 
61.970, -14.28461 
62.131, -14.28534 
62.172, -14.28703 
61.869, -14.28413 
62. 10, -13.26189 
61.950, -14.28437 
62.232, -13.26079 
61.708, -14.28630 
62.152, -14.28485 
62. 31, -13.26167 
62.232, -14.28751 
62.252, -13.26056 
62. 91, -14.28534 
62. 71, -14.28509 
61.789, -13.26145 
61.829, -13.26167 
61.890, -13.26123 
61.990, -13.26167 
62.131, -14.28509 
61.990, -13.26189 
61.869, -13.26012 
62. 91, -13.26189 
62.111, -13.26079 
61.950, -14.28582 
62. 51, -14.28558 
61.829, -14.28534 
61.890, -14.28630 
62.272, -14.28558 
62.152, -14.28437 
62.232, -14.28485 
62.232, -14.28606 
61.749, -12.24901 
62.152, -14.28727 
62. 71, -14.28558 
62.333, -14.28775 
62.131, -14.28896 
62.192, -14.28703 
62. 91, -14.28969 
62.454, -14.28606 
62.413, -14.28848 
62.252, -15.30065 
62.534, -14.28969 
62.454, -15.30017 
62.675, -14.28751 
62.434, -15.30041 
62.413, -14.28945 
62.554, -14.28993 
62.413, -14.28993 
62.333, -15.30162 
62.514, -15.30065 
62.575, -14.28896 
62.434, -15.30138 
62.554, -14.28872 
62.554, -14.28703 
62.373, -14.28993 
62.393, -14.28799 
62.373, -14.28799 
62.152, -14.28872 
62.252, -14.28969 
62.373, -13.26101 
62.353, -14.28727 
62.272, -14.28558 
62.434, -14.28799 
62.172, -14.28920 
62.353, -14.28872 
62.111, -14.28703 
62.353, -14.28751 
61.950, -14.28654 
62.232, -14.28630 
62.232, -14.28558 
62.272, -14.28799 
62.474, -13.26101 
62.333, -14.28848 
62.393, -14.28679 
62.413, -14.28993 
62.353, -14.28485 
62.272, -14.28848 
62.434, -15.30041 
62.716, -14.28969 
62.554, -15.30138 
62.514, -15.30041 
62.514, -14.28993 
62.736, -15.30138 
62.575, -15.30186 
62.615, -14.28775 
62.675, -14.28969 
62.695, -15.30331 
62.615, -15.30162 
62.293, -15.30041 
62.716, -15.30186 
62.716, -15.30235 
62.796, -15.30235 
62.534, -15.30259 
62.635, -15.30331 
62.635, -15.30356 
62.333, -15.30283 
62.716, -15.30017 
62.736, -15.30090 
62.595, -15.30041 
62.554, -15.30283 
62.595, -15.30138 
62.333, -15.30041 
62.393, -15.30090 
62.514, -14.28872 
62.313, -14.28679 
62.313, -14.28824 
62.413, -14.28920 
62.514, -14.28751 
62.373, -14.28558 
62.212, -14.28534 
62.172, -14.28413 
62.212, -14.28848 
62.152, -14.28558 
62.152, -14.28703 
62.252, -14.28437 
62.232, -14.28775 
61.910, -13.26079 
62.172, -13.26079 
62. 51, -14.28679 
62.192, -13.26123 
61.890, -13.26101 
62.111, -14.28461 
62. 51, -14.28413 
62.111, -14.28679 
62.152, -14.28509 
61.970, -14.28413 
62. 91, -13.26189 
62. 31, -14.28703 
61.990, -13.26012 
62. 31, -14.28534 
62.333, -14.28630 
62.192, -14.28413 
62.232, -14.28654 
62. 71, -13.26145 
62.212, -14.28775 
62.413, -14.28582 
62.131, -14.28703 
62.333, -14.28799 
62.252, -14.28896 
62.172, -14.28848 
62.313, -14.28679 
62.353, -14.28727 
62.192, -14.28775 
62.272, -14.28993 
61.869, -14.28727 
62.353, -14.28679 
62.212, -14.28703 
62.192, -13.26167 
62. 31, -14.28654 
62. 51, -14.28654 
61.749, -13.26145 
61.910, -13.26012 
61.990, -14.28437 
61.950, -13.26056 
61.789, -12.24946 
61.970, -12.24968 
61.769, -13.26034 
61.829, -13.26145 
62. 51, -12.24990 
61.749, -12.24990 
61.749, -12.24990 
61.950, -12.24901 
62. 10, -13.26034 
61.869, -14.28437 
61.587, -12.24946 
61.809, -13.26056 
62.111, -13.26145 
61.910, -14.28485 
62. 51, -14.28437 
61.950, -13.26101 
61.890, -14.28437 
61.829, -14.28654 
61.950, -12.24813 
61.708, -13.26189 
61.930, -14.28485 
61.970, -13.26167 
61.769, -14.28509 
61.970, -13.26012 
62. 31, -14.28413 
61.930, -14.28413 
61.648, -13.26079 
61.890, -13.26034 
61.728, -12.24923 
61.930, -14.28558 
61.869, -12.24702 
61.809, -13.26101 
61.990, -13.26101 
61.749, -13.26145 
61.728, -12.24746 
61.809, -13.26079 
61.890, -13.26123 
61.990, -13.26079 
61.809, -14.28437 
61.930, -12.24835 
61.890, -13.26079 
61.849, -12.24968 
61.769, -14.28509 
61.890, -12.24990 
61.950, -13.26123 
62.152, -13.26167 
62.172, -14.28582 
62. 10, -14.28485 
61.990, -14.28582 
61.869, -14.28654 
62.192, -13.26189 
61.930, -14.28413 
62. 51, -14.28509 
62.111, -13.26167 
61.809, -14.28461 
61.869, -13.26034 
61.849, -12.24923 
61.910, -12.24813 
61.970, -13.26101 
61.769, -12.24569 
61.749, -13.26056 
61.809, -13.26167 
61.789, -12.24658 
61.567, -12.24946 
61.668, -12.24857 
61.527, -12.24968 
61.628, -13.26012 
61.587, -12.24857 
61.688, -12.24901 
61.890, -13.26012 
61.990, -14.28509 
61.789, -12.24791 
61.728, -13.26056 
61.990, -13.26056 
62.131, -13.26167 
61.769, -14.28509 
62. 91, -14.28534 
62.212, -14.28679 
62.393, -14.28413 
62.111, -14.28630 
62.434, -14.28630 
62.393, -14.28799 
62.413, -15.30114 
62.554, -15.30017 
62.575, -14.28993 
62.534, -14.28654 
62.514, -15.30114 
62.575, -14.28872 
62.474, -14.28872 
62.514, -15.30017 
62.615, -15.30017 
62.333, -14.28872 
62.413, -14.28534 
62.252, -14.28848 
62.353, -14.28727 
62. 91, -14.28727 
62.232, -14.28751 
62.293, -14.28799 
62.353, -14.28896 
62.393, -14.28558 
62.212, -14.28485 
62.272, -14.28582 
62. 71, -14.28558 
61.950, -14.28534 
62.111, -14.28534 
62. 91, -14.28485 
62.293, -14.28606 
62. 31, -14.28630 
62.232, -14.28509 
62. 31, -14.28461 
62. 10, -14.28485 
62. 51, -14.28485 
62. 71, -13.26167 
62. 71, -14.28485 
62.152, -14.28679 
62.212, -13.26167 
62.152, -13.26167 
62.131, -14.28630 
62.333, -14.28461 
62.293, -14.28606 
62.252, -14.28654 
62. 51, -14.28703 
62.454, -14.28775 
62. 91, -15.30114 
62.373, -15.30017 
62.212, -14.28896 
62.474, -14.28824 
62.615, -15.30065 
62.776, -14.28920 
62.474, -14.28848 
62.595, -15.30041 
62.655, -14.28969 
62.353, -15.30090 
62.615, -15.30065 
62.897, -15.30259 
62.575, -15.30065 
62.675, -15.30235 
62.353, -15.30065 
62.454, -15.30017 
62.353, -15.30162 
62.333, -14.28799 
62.534, -15.30065 
62.514, -14.28896 
62.575, -14.28534 
62.313, -14.28824 
62.373, -14.28582 
62.393, -14.28824 
62.232, -14.28558 
62.111, -14.28654 
62.212, -14.28558 
62. 91, -14.28509 
61.990, -14.28509 
62. 10, -14.28413 
62. 31, -13.26189 
61.990, -13.26167 
62. 31, -13.26101 
61.769, -12.24813 
61.688, -13.26012 
61.890, -14.28437 
62. 71, -12.24835 
61.869, -12.24923 
61.950, -12.24946 
61.668, -13.26189 
61.849, -12.24990 
62. 10, -13.26101 
62. 91, -13.26145 
62. 10, -14.28461 
61.950, -14.28824 
61.990, -13.26167 
62.172, -13.26167 
62. 91, -13.26056 
62.252, -14.28437 
62.232, -14.28582 
62.252, -14.28534 
62. 71, -14.28630 
62.272, -14.28558 
61.930, -13.26145 
62.111, -14.28703 
62.212, -14.28413 
62.413, -14.28606 
62.232, -14.28654 
62.192, -14.28630 
62.152, -14.28606 
62. 91, -14.28727 
62.131, -14.28437 
62.192, -13.26079 
62.172, -13.26123 
62. 10, -14.28582 
61.688, -14.28413 
61.970, -13.26123 
61.950, -13.26101 
61.970, -12.24968 
61.789, -12.24635 
61.608, -12.24857 
61.547, -12.24813 
61.326, -12.24923 
61.829, -12.24813 
61.587, -12.24768 
61.668, -12.24813 
61.587, -12.24502 
61.366, -12.24613 
61.426, -12.24680 
61.587, -12.24591 
61.628, -12.24680 
61.467, -12.24901 
61.366, -12.24436 
61.467, -12.24480 
61.628, -12.24613 
61.628, -12.24835 
61.507, -12.24436 
61.426, -12.24591 
61.406, -12.24835 
61.890, -12.24724 
61.608, -12.24835 
61.809, -12.24768 
61.990, -12.24901 
61.386, -12.24525 
61.708, -14.28485 
61.708, -12.24968 
61.849, -13.26056 
61.809, -14.28485 
61.789, -13.26034 
61.869, -14.28509 
61.950, -13.26056 
61.849, -12.24968 
61.728, -12.24857 
61.829, -12.24923 
61.950, -14.28534 
61.930, -12.24680 
61.769, -13.26123 
61.990, -12.24968 
62. 10, -13.26189 
61.869, -13.26034 
61.890, -14.28485 
61.809, -12.24923 
62. 10, -13.26034 
61.467, -13.26189 
61.829, -12.24990 
61.749, -13.26012 
61.869, -13.26034 
62. 51, -12.24946 
61.829, -12.24901 
61.749, -12.24768 
61.910, -13.26012 
61.769, -12.24591 
61.285, -12.24813 
61.527, -12.24791 
61.608, -12.24613 
61.608, -12.24813 
61.608, -12.24569 
61.567, -12.24702 
61.527, -12.24879 
61.547, -13.26079 
61.769, -12.24547 
61.527, -12.24879 
61.809, -13.26101 
61.789, -12.24392 
61.749, -12.24946 
61.547, -12.24901 
61.608, -13.26167 
61.910, -12.24901 
61.809, -12.24946 
61.970, -14.28509 
62.131, -13.26101 
61.829, -14.28582 
62.172, -13.26056 
62. 51, -13.26034 
62.172, -14.28558 
62.172, -14.28775 
62.212, -14.28534 
62.172, -14.28461 
62.152, -14.28630 
62.293, -14.28679 
62. 91, -14.28703 
62.212, -14.28751 
62.232, -14.28727 
62.313, -14.28751 
62. 51, -14.28509 
62.272, -14.28654 
62.413, -14.28606 
61.890, -14.28703 
62.192, -14.28654 
61.970, -14.28461 
62. 91, -14.28558 
62.192, -14.28630 
61.910, -13.26079 
61.990, -14.28485 
61.990, -14.28509 
62. 91, -13.26012 
61.789, -14.28437 
61.950, -13.26167 
62.111, -14.28413 
61.910, -14.28461 
62. 31, -14.28461 
61.970, -14.28437 
61.849, -13.26145 
61.910, -14.28413 
61.910, -14.28534 
61.829, -13.26012 
62. 71, -13.26079 
62.232, -14.28582 
61.869, -13.26189 
62. 91, -13.26189 
62.252, -14.28582 
62. 71, -13.26167 
61.970, -14.28727 
62.232, -14.28582 
62.232, -14.28703 
62.293, -14.28630 
62.293, -14.28654 
62.172, -14.28824 
62.131, -14.28993 
62.313, -14.28703 
62.333, -14.28534 
62.272, -14.28824 
62.252, -14.28703 
62.454, -14.28945 
62.393, -14.28920 
62.313, -14.28509 
62.413, -14.28654 
62.272, -14.28679 
62.192, -14.28727 
62.353, -14.28751 
62.232, -14.28799 
62.172, -14.28872 
62.313, -14.28896 
62.212, -14.28679 
62. 71, -14.28775 
62.152, -14.28872 
61.789, -13.26056 
62. 91, -14.28485 
62.252, -14.28534 
62. 10, -14.28558 
61.970, -14.28775 
62. 31, -14.28413 
61.890, -14.28509 
61.930, -13.26167 
62. 10, -13.26056 
61.849, -13.26123 
62.111, -13.26101 
61.990, -14.28582 
62.111, -14.28437 
61.970, -13.26167 
61.910, -12.24946 
61.890, -14.28437 
62. 71, -13.26189 
62.393, -14.28509 
62.212, -14.28534 
62.252, -13.26145 
61.869, -14.28509 
62. 31, -14.28413 
61.910, -14.28413 
62.212, -14.28654 
62.293, -14.28485 
62.111, -14.28413 
62.252, -14.28534 
62. 31, -14.28630 
62.192, -14.28485 
62.152, -14.28461 
61.990, -14.28630 
62.474, -14.28630 
62.272, -14.28630 
62.152, -13.26189 
62.172, -14.28461 
62. 71, -14.28630 
62. 71, -14.28775 
62.172, -13.26123 
62.232, -14.28582 
62.172, -14.28630 
62.192, -12.24968 
62. 31, -14.28485 
62.111, -14.28558 
62.152, -14.28534 
62.192, -12.24990 
61.728, -14.28485 
62. 10, -14.28437 
62. 51, -13.26101 
61.910, -14.28534 
61.890, -13.26056 
61.910, -12.24857 
61.990, -13.26145 
61.910, -13.26056 
61.668, -12.24702 
61.648, -13.26123 
61.587, -14.28558 
61.910, -12.24901 
61.749, -12.24901 
61.668, -12.24968 
61.587, -12.24990 
61.708, -12.24724 
61.708, -12.24990 
61.829, -12.24658 
61.930, -12.24879 
61.628, -13.26167 
61.789, -12.24901 
61.890, -13.26101 
61.950, -13.26167 
61.930, -14.28534 
61.829, -12.24680 
61.688, -13.26145 
61.890, -13.26189 
62. 10, -12.24968 
61.950, -14.28461 
61.990, -13.26101 
61.728, -12.24990 
62. 10, -13.26189 
61.990, -14.28413 
62.152, -14.28485 
62. 91, -13.26101 
61.869, -14.28509 
61.950, -13.26012 
61.789, -14.28606 
61.990, -13.26189 
61.910, -13.26167 
61.628, -13.26056 
61.890, -13.26056 
61.809, -14.28654 
62. 31, -12.24768 
61.849, -13.26189 
61.890, -13.26056 
61.950, -13.26079 
61.930, -14.28413 
62. 10, -12.24702 
61.587, -12.24791 
61.749, -13.26056 
61.587, -13.26079 
61.648, -12.24835 
61.769, -13.26056 
61.708, -12.24746 
61.789, -12.24746 
61.789, -13.26079 
61.849, -12.24502 
61.628, -12.24835 
61.829, -12.24857 
61.426, -13.26123 
61.769, -12.24746 
61.749, -12.24857 
61.869, -13.26189 
62.293, -12.24923 
61.749, -13.26056 
61.869, -13.26034 
61.769, -13.26145 
61.547, -12.24591 
61.849, -12.24724 
61.829, -12.24901 
61.970, -14.28437 
61.708, -14.28534 
62. 10, -12.24923 
61.829, -13.26101 
61.950, -13.26145 
61.890, -12.24990 
61.990, -14.28437 
61.990, -12.24990 
61.789, -14.28413 
62. 10, -13.26101 
61.809, -13.26101 
62. 51, -13.26101 
62.111, -13.26189 
62. 51, -12.24923 
62.111, -13.26145 
61.809, -13.26012 
61.869, -12.24990 
61.789, -14.28461 
62. 51, -12.24923 
61.930, -13.26079 
61.970, -14.28534 
61.990, -14.28461 
61.386, -13.26145 
61.849, -13.26079 
61.869, -13.26189 
61.849, -13.26056 
61.567, -12.24990 
61.708, -12.24857 
61.849, -13.26167 
61.829, -13.26167 
61.809, -14.28485 
61.728, -13.26101 
61.829, -13.26056 
61.608, -13.26167 
61.809, -12.24968 
61.930, -13.26012 
61.608, -14.28437 
62. 31, -12.24791 
61.869, -13.26012 
61.608, -13.26079 
61.769, -14.28485 
61.910, -13.26034 
61.708, -13.26034 
62. 91, -13.26012 
62.252, -13.26056 
61.950, -14.28703 
62.152, -14.28437 
62. 51, -14.28461 
62.192, -14.28630 
62.172, -14.28582 
62.192, -14.28413 
62.111, -14.28679 
62.252, -14.28630 
62.232, -14.28679 
62. 51, -14.28824 
62.272, -14.28799 
62.252, -14.28606 
62.293, -14.28630 
61.990, -14.28630 
62.333, -14.28606 
62.313, -14.28872 
61.970, -14.28920 
61.950, -14.28558 
62.232, -14.28606 
62.232, -14.28654 
62.212, -14.28679 
62.212, -14.28437 
62.333, -14.28534 
61.990, -14.28679 
62.272, -13.26079 
61.930, -14.28679 
61.930, -13.26167 
62. 91, -13.26034 
62.232, -14.28437 
62.232, -14.28630 
62. 91, -13.26167 
62.192, -14.28606 
62. 31, -14.28606 
62.252, -13.26167 
62. 51, -14.28679 
62.192, -14.28703 
62.111, -14.28727 
62. 51, -13.26189 
62.212, -14.28534 
61.970, -14.28775 
62.293, -14.28485 
62. 10, -14.28413 
62.152, -14.28558 
62. 71, -14.28775 
62. 91, -14.28654 
62.434, -14.28872 
62.252, -14.28703 
62.333, -14.28727 
62. 91, -14.28848 
62.131, -14.28630 
62.313, -14.28751 
62.413, -14.28679 
62.232, -14.28896 
62.152, -14.28679 
62.252, -13.26189 
62.232, -14.28534 
62.232, -14.28558 
62. 10, -14.28727 
62.152, -14.28679 
62.313, -14.28727 
62.232, -14.28509 
62.373, -13.26167 
62. 71, -14.28775 
62.313, -14.28534 
62.111, -14.28606 
61.849, -13.26189 
62. 91, -14.28485 
62.212, -14.28461 
62.192, -14.28534 
61.950, -14.28582 
62. 71, -14.28509 
61.910, -13.26101 
61.990, -14.28509 
62. 31, -14.28509 
61.849, -13.26189 
61.769, -14.28461 
62. 31, -14.28703 
62. 31, -13.26012 
61.910, -13.26101 
61.990, -13.26167 
62.111, -12.24990 
61.930, -13.26189 
61.990, -13.26101 
61.990, -12.24923 
62. 31, -13.26123 
61.769, -14.28630 
61.950, -13.26056 
62.111, -13.26012 
62. 51, -13.26101 
62. 91, -14.28437 
61.809, -13.26145 
61.849, -13.26079 
62. 10, -13.26145 
61.890, -13.26167 
61.769, -13.26189 
61.809, -14.28413 
62. 91, -14.28534 
61.869, -13.26167 
62. 51, -13.26189 
62. 31, -14.28461 
61.910, -13.26056 
61.910, -14.28606 
62. 51, -13.26145 
61.829, -13.26189 
61.547, -13.26145 
62. 31, -12.24813 
61.890, -13.26034 
61.829, -13.26145 
61.869, -13.26167 
61.890, -12.24813 
61.567, -12.24990 
61.849, -12.24946 
61.849, -13.26167 
61.728, -13.26123 
61.809, -12.24879 
61.688, -13.26034 
61.849, -13.26034 
61.587, -12.24901 
61.829, -12.24791 
61.668, -12.24724 
61.869, -14.28437 
61.708, -12.24547 
61.567, -12.24901 
61.688, -12.24901 
61.567, -12.24923 
61.749, -12.24613 
61.446, -12.24857 
61.487, -12.24968 
61.688, -12.24968 
61.567, -12.24968 
61.668, -12.24791 
61.769, -12.24879 
61.648, -12.24879 
61.688, -12.24946 
61.809, -12.24635 
61.769, -12.24968 
61.628, -12.24813 
61.849, -12.24768 
61.608, -13.26079 
61.970, -13.26056 
61.728, -12.24879 
61.910, -12.24990 
62. 31, -12.24946 
61.829, -13.26167 
61.869, -12.24791 
61.789, -13.26034 
61.869, -12.24791 
61.809, -12.24746 
61.869, -13.26034 
61.910, -14.28437 
61.487, -12.24923 
61.890, -13.26189 
61.708, -13.26145 
62. 31, -12.24923 
61.547, -12.24990 
61.869, -13.26101 
61.890, -14.28437 
61.849, -14.28485 
62. 31, -12.24946 
61.890, -13.26034 
61.950, -12.24968 
61.728, -12.24857 
61.789, -13.26189 
61.749, -13.26101 
61.648, -13.26056 
61.950, -14.28437 
61.890, -13.26012 
62. 91, -12.24724 
61.769, -13.26145 
62.111, -12.24813 
61.890, -14.28534 
62. 10, -13.26167 
61.990, -12.24990 
61.910, -14.28558 
62. 91, -14.28437 
61.849, -13.26056 
62. 10, -12.24923 
62. 91, -13.26123 
61.789, -12.24946 
62. 51, -14.28654 
61.950, -13.26123 
62.152, -14.28558 
62. 51, -14.28630 
62. 51, -13.26034 
62.192, -14.28534 
61.970, -13.26012 
62.212, -14.28558 
62.252, -14.28413 
62.232, -14.28534 
62.373, -14.28654 
62.252, -14.28461 
62.212, -14.28679 
62.192, -14.28606 
62.333, -14.28775 
61.869, -14.28534 
62.293, -14.28679 
62.212, -14.28727 
62.192, -14.28485 
62. 91, -14.28630 
62.293, -14.28582 
62.111, -14.28582 
62.353, -14.28703 
62.373, -14.28799 
62.272, -14.28824 
62.152, -14.28751 
62.212, -14.28751 
62.272, -14.28509 
62. 51, -14.28558 
62.333, -14.28558 
62.353, -14.28848 
62.172, -14.28509 
62.172, -14.28534 
62.131, -14.28485 
62.192, -14.28413 
61.930, -14.28920 
62.272, -14.28413 
62.131, -14.28534 
62.131, -14.28775 
62. 91, -13.26012 
62. 31, -14.28582 
62. 31, -13.26167 
62.111, -14.28727 
62.152, -12.24968 
61.950, -14.28534 
62.111, -14.28582 
62.474, -14.28509 
62. 91, -14.28679 
62.333, -14.28582 
62. 51, -14.28848 
62.293, -14.28751 
62.192, -14.28751 
62.252, -14.28534 
62.393, -14.28534 
62. 31, -14.28679 
62.152, -13.26189 
62.131, -14.28775 
62. 71, -14.28872 
62.212, -14.28727 
62.192, -14.28606 
62.111, -14.28534 
62.212, -14.28630 
62.152, -14.28606 
61.970, -14.28582 
62.152, -14.28630 
62. 91, -14.28582 
62.111, -14.28582 
62.272, -14.28727 
62. 91, -14.28461 
62.172, -14.28437 
62. 51, -14.28654 
62.131, -13.26145 
62. 51, -14.28606 
61.970, -14.28461 
62.172, -14.28485 
62. 71, -14.28461 
62. 31, -13.26101 
61.910, -14.28534 
